proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
Q14376	GALE	1	0.762049656	0.857576454	0.746779199	0.922242191	0.806398242	1.118754159	1	NA	NA	0.963272371	0.925380244	1.131574853	1.184233742	0.855025785	0.923811218	1.52E-06	1.523617836	3.34E-07	3.79311869	12	0.938500751	0.004706707	0.061499249	0.003886108	1	656061.0161	946495.9744	2133216.999	4000	132.9	0.286570122	0.713429878	8.82E-08	0.999999912	0.116999884	ED
Q9NWV4	C1orf123	1	0.792644488	0.751026704	1.210895525	0.857160869	0.637781655	0.595665237	1	0.92874993	1.073080522	0.957361587	0.98841295	0.837164744	0.767471358	1.084128556	0.92278691	0.013392061	1.376269053	0.011426941	4.966478431	14	0.947693178	0.00392751	0.052306822	0.003777362	1	74.67110734	107.7276363	68.68141267	56.9	60.6	0.216983106	0.783016894	0.002295532	0.997704468	-0.120954959	ED
H0YE66	2	1	1.065009107	0.952997148	0.791485568	0.921230197	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.791485568	0.921230197	0.019119058	0.057555624	7.21E-06	0.309076838	5	0.999997931	0.001381816	2.07E-06	0.001135884	1	52.30383237	75.45847958	116979.7822	4000	1935.9	0.156984528	0.843015472	2.33E-05	0.999976684	0.192820968	ED
Q9Y547	HSPB11	1	0.947809741	0.769929865	0.968657112	0.815702963	0.696179325	0.551467697	1	NA	NA	1.03423304	1.026704875	0.769071163	0.874616138	1.001445076	0.921203919	0.012960068	0.608215368	0.010399866	2.868994494	12	0.957307407	0.003617321	0.042692593	0.00339544	1	77.16008967	111.3184787	79.62372657	61.2	66.6	0.174914771	0.825085229	0.003611824	0.996388176	-0.042480961	ED
Q96F85-2	CNRIP1	1	NA	NA	1.118455739	0.919293031	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.118455739	0.919293031	0.002818155	2.26E-05	0.038871582	0.038859007	3	1	0.001193204	NA	0.00108804	1	354.8420663	511.9288894	51.42989802	42.7	29.5	0.00058096	0.99941904	0.500080886	0.499919114	-0.154024104	ED
P58546	MTPN	1	0.949997031	0.919160911	0.981982583	0.918324892	0.758664739	0.629962088	1	0.84782966	0.993209939	0.858090578	0.918713291	0.817312899	0.76656622	0.920036581	0.918519091	0.012228593	1.708719698	0.009884909	4.930143947	14	0.891256876	0.000918489	0.108743124	0.000704229	1	81.77555892	117.9771933	75.27712799	65	70.1	0.257381352	0.742618648	0.002000982	0.997999018	0.040845553	ED
P00338	LDHA	1	0.923710294	0.860958854	0.952925562	0.893534461	0.938194841	0.834860591	1	1.028973225	0.89808982	1.074557443	0.923478218	0.955771231	0.855083122	1.013741503	0.90850634	0.005325316	0.23110387	0.003370892	2.062879216	14	0.906806695	0.000719013	0.093193305	0.00057899	1	187.7822877	270.9125753	267.2069907	193	205.6	0.100743493	0.899256507	0.001631406	0.998368594	-0.061624651	ED
O95865	DDAH2	1	0.787428242	0.888365027	0.927131245	0.905186012	0.720640092	0.616897682	NA	NA	NA	NA	NA	NA	NA	0.927131245	0.905186012	0.016318577	4.465841796	0.011613585	4.602808441	7	0.987610638	0.001723145	0.012389362	0.000857377	1	61.27985175	88.40813822	43.81354043	50.9	59.6	0.492448344	0.507551656	0.002516802	0.997483198	0.025852734	ED
P29144	TPP2	1	NA	NA	NA	NA	0.956922366	0.791089142	1	1.474378427	0.929044055	0.89690331	0.903009675	0.864254887	0.577010763	0.89690331	0.903009675	0.011018836	0.000966956	0.034587957	0.033626741	10	0.974253986	0.004484713	0.025746014	0.004280336	1	90.75368363	130.9298893	57.01066163	47.2	32.9	0.027951788	0.972048212	0.507045519	0.492954481	0.05779621	ED
Q9GZN8	C20orf27	1	0.966171335	0.852122234	0.961056489	0.870785658	0.820021085	0.650667263	1	0.818208817	0.982137751	0.827489712	0.934318597	0.756887857	0.844397724	0.8942731	0.902552127	0.010972091	3.536135828	0.006927805	4.696167928	14	0.8093117	0.001753626	0.1906883	0.001114083	1	91.14032805	131.4876993	82.46445737	87.4	85.8	0.429543896	0.570456104	0.001473031	0.998526969	0.060479653	ED
F5H2U2	PRPF4B	1	0.932216084	1.18863413	0.802432509	0.898964582	0.794923655	0.676186549	NA	NA	NA	NA	NA	NA	NA	0.802432509	0.898964582	0.01293076	0.250047642	0.012482092	4.807560769	7	0.996289934	0.00194344	0.003710066	0.001935669	1	77.33497325	111.5707824	76.35163174	54.8	55.5	0.049439898	0.950560102	0.002589623	0.997410377	0.166851707	ED
P30520	ADSS	1	0.866316705	0.786691681	1.02112708	0.83092721	0.920003831	0.646042768	1	0.957296365	0.906516919	1.093271425	0.962046569	1.030547908	0.849178201	1.057199253	0.896486889	0.008160779	1.361430867	0.006185206	4.930845342	14	0.942853854	0.002391705	0.057146146	0.002239567	1	122.5373277	176.783995	126.8539227	105.1	112	0.216365401	0.783634599	0.001252819	0.998747181	-0.110259003	ED
P53004	BLVRA	1	0.890907611	0.957304464	0.921783179	0.871079006	0.567483204	0.691305896	1	1.12591762	1.051272604	0.938530496	0.919979123	0.762402358	0.703554147	0.930156838	0.895529065	0.014214453	0.028639261	9.42E-06	0.048609196	14	0.889132809	0.002308674	0.110867191	0.001759165	1	70.3509296	101.4949373	66822.75546	4000	4000	0.370742178	0.629257822	0.000193725	0.999806275	0.017231763	ED
P25325	MPST	1	NA	NA	0.732103468	0.724233616	0.728614837	0.624157149	1	1.012353711	0.844631511	0.866626114	1.064299957	0.710517007	0.893100493	0.799364791	0.894266787	0.012280026	0.116392266	0.003704938	0.409439828	12	0.886721718	0.004643746	0.113278282	0.003069197	1	81.433051	117.4830588	212.0675608	134.6	186.6	0.22134873	0.77865127	0.00896765	0.99103235	0.168062314	ED
Q8NBX0	SCCPDH	1	NA	NA	0.856163681	0.89349741	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.856163681	0.89349741	0.019026907	2.255013429	7.95E-06	2.98660432	3	1	0.000492834	NA	5.74E-05	1	52.55714981	75.8239394	71666.14374	4000	134.8	0.430213254	0.569786746	2.66E-06	0.999997338	0.098987783	ED
P09455	RBP1	1	NA	NA	0.678529156	0.846786012	0.458970657	0.540727582	1	NA	NA	0.982317048	0.937872941	0.543946633	0.550077199	0.830423102	0.892329476	0.02370227	2.317723156	0.017310099	2.85879161	10	0.965427426	0.006920635	0.034572574	0.00584924	1	42.19005155	60.86737815	32.0972063	31.7	39.9	0.447738152	0.552261848	0.006018598	0.993981402	0.128860023	ED
P08243-2	ASNS	1	0.913607425	0.824914958	0.902568279	0.811046423	0.757434682	0.793450636	1	0.902449374	0.871341806	1.014963802	0.972438236	1.457754121	1.807877895	0.958766041	0.89174233	4.88E-08	0.825746192	3.53E-07	4.639697134	14	0.951417148	0.01015128	0.048582852	0.009982587	1	20511072.3	29591222.3	2405341.456	4000	129.2	0.151084943	0.848915057	7.61E-08	0.999999924	-0.015180833	ED
P30085	CMPK1	1	0.967915915	0.797751736	0.96230808	0.805468054	0.779095293	0.64432826	1	0.929759855	1.029000101	0.978566221	0.977360923	0.828203618	0.916087727	0.97043715	0.891414488	0.009719577	0.296327783	0.007063293	1.947745133	14	0.927599843	0.001998396	0.072400157	0.001740829	1	102.8851386	148.4318792	123.3275194	90	98.1	0.132049088	0.867950912	0.003613292	0.996386708	-0.027464244	ED
O95372	LYPLA2	1	0.857424248	0.75938912	0.894928456	0.80427551	0.682895024	0.508285887	1	0.968497779	0.969836457	0.949451421	0.974428999	0.697375098	0.726770572	0.922189939	0.889352254	0.017265858	2.502916779	0.013828197	4.575267511	14	0.910481506	0.00250382	0.089518494	0.002041885	1	57.91776942	83.55767873	46.88562209	44.7	50	0.353610005	0.646389995	0.003013273	0.996986727	0.022373126	ED
P17174	GOT1	1	0.910070074	0.839767789	0.964115555	0.945773872	1.08311533	0.996699214	1	1.018909182	0.931541748	1.005616298	0.831737527	1.017715557	0.970215596	0.984865926	0.888755699	0.000778514	0.720186672	6.15E-06	3.629795839	14	0.887372311	0.001200756	0.112627689	0.000910328	1	1284.497905	1853.138757	135624.3005	4000	162.5	0.16556082	0.83443918	1.70E-06	0.999998305	-0.04371668	ED
P09960	LTA4H	1	0.951902487	0.881415362	0.997570533	0.857149504	0.81274435	0.767510089	1	0.975450316	0.979006221	1.008485602	0.91713589	0.872739095	0.802014108	1.003028068	0.887142697	0.008532228	0.299283865	0.006939399	2.668161008	14	0.89635563	0.000434092	0.10364437	0.000337978	1	117.2026845	169.0877318	129.9079021	94.9	99.8	0.100855745	0.899144255	0.00259407	0.99740593	-0.062898209	ED
O00429-4	DNM1L	1	1.073355141	0.977246181	1.016327187	0.823339075	0.865549488	0.733818296	1	0.96838395	1.048252114	0.93964205	0.948213591	0.951880246	0.944208502	0.977984619	0.885776333	0.006197147	0.01146621	0.002595182	0.077135774	14	0.947069676	0.000957422	0.052930324	0.000917535	1	161.3645797	232.799879	346.7493932	226.8	265.8	0.129412564	0.870587436	0.032549239	0.967450761	-0.038384067	ED
P55145	MANF	1	0.7066594	0.981791025	0.790480684	0.991923341	0.952639867	0.803384397	1	2.040869883	1.045108029	0.832979753	0.771734502	0.744389423	0.706787392	0.811730218	0.881828921	0.009890598	0.025714402	0.004264887	0.130545345	14	0.950738768	0.010486955	0.049261232	0.010269813	1	101.1061239	145.8653035	202.2871045	129.3	161.5	0.164561908	0.835438092	0.031636227	0.968363773	0.145708633	ED
Q969U7	PSMG2	1	1.023674106	0.964309622	1.018220133	0.880583628	0.815180993	0.484780575	1	NA	NA	NA	NA	0.848842903	0.69923814	1.018220133	0.880583628	0.015691654	0.025270008	0.015667101	3.141066618	10	0.97722329	0.001659129	0.02277671	0.001665097	1	63.72814444	91.94027794	63.63443876	44.2	44.2	0.007980834	0.992019166	0.004963073	0.995036927	-0.081641324	ED
P37840-2	SNCA	1	0.874204139	0.836102687	0.817833123	0.787089299	0.647571772	0.73076817	1	0.88319032	0.952543748	0.904715526	0.970298896	0.665195263	0.508929087	0.861274325	0.878694097	0.018022699	3.909921129	0.013413936	4.461248375	14	0.850584469	0.002687382	0.149415531	0.001856723	1	55.48558397	80.04877683	39.8490436	44.2	51.6	0.467069879	0.532930121	0.002997754	0.997002246	0.084682986	ED
Q15819	UBE2V2	1	0.941902854	0.811778007	0.953155193	0.844374776	0.799718403	0.642438799	1	0.983292186	0.936422096	0.9591716	0.908676314	0.853690385	0.791067728	0.956163396	0.876525545	0.01130753	0.222472642	0.008602269	1.619636105	14	0.872371677	0.000944801	0.127628323	0.000687786	1	88.43664731	127.5871125	102.7518601	73.7	80.5	0.120770634	0.879229366	0.005283176	0.994716824	-0.021068251	ED
P36871	PGM1	1	0.908272898	0.830132765	0.91995457	0.816661329	0.732671857	0.630982683	1	1.094746774	0.938462416	1.104933851	0.93575531	0.939896596	0.823324071	1.01244421	0.87620832	0.010811753	0.096082767	0.009344704	1.394587602	14	0.948173471	0.002018171	0.051826529	0.001946421	1	92.49193496	133.4376559	100.7857223	70.8	74.1	0.064456079	0.935543921	0.006656093	0.993343907	-0.078443121	ED
O95433	AHSA1	1	0.91431371	0.793991364	1.036505216	0.886075583	0.825143908	0.565160474	1	0.962777554	1.004502083	0.88844095	0.865800329	0.756546969	0.711549601	0.962473083	0.875937956	0.014549342	1.191513123	0.012681013	4.789240817	14	0.932417831	0.001235401	0.067582169	0.001099184	1	68.73162994	99.15878167	63.31479565	51.5	54.6	0.199224569	0.800775431	0.00264082	0.99735918	-0.02798083	ED
Q13404	UBE2V1	1	0.946100783	0.762737508	0.918333826	0.874721173	0.880015801	0.717235945	1	NA	NA	NA	NA	0.850528147	0.838754915	0.918333826	0.874721173	0.00866018	1.448758525	0.003919684	2.790062904	10	0.880938824	0.001643791	0.119061176	0.000816723	1	115.4710427	166.5895007	168.1618796	147.8	167	0.341783335	0.658216665	0.001402902	0.998597098	0.018269258	ED
P67775	PPP2CA	1	1.058969701	1.011294263	0.937788368	0.88259143	0.737453409	0.574316103	1	1.094363431	1.044263412	1.041483518	0.865675606	0.828074689	0.656280125	0.989635943	0.874133518	0.015057136	4.95E-06	0.016570318	0.41902876	14	0.924074746	0.000672798	0.075925254	0.000577548	1	66.41369426	95.81470736	62.73460266	43.8	41.9	1.18E-05	0.999988187	0.038040296	0.961959704	-0.056842936	ED
P15374	UCHL3	1	1.209934188	0.790422006	1.094633469	0.796712319	1.002022396	0.689173678	1	0.875089221	0.980569485	0.897032768	0.945137699	0.834483383	0.770917405	0.995833118	0.870925009	0.009485622	0.051020866	0.00833554	1.028368587	14	0.95142907	0.002398205	0.04857093	0.002358526	1	105.4227093	152.09282	115.2239914	80.1	83.1	0.047268264	0.952731736	0.008040423	0.991959577	-0.064924114	ED
P51610-2	HCFC1	1	0.90804045	0.962574003	0.793624768	0.976460592	0.746356967	0.538443402	1	0.993641155	1.021593443	0.851623371	0.764761367	0.71925156	0.634026366	0.82262407	0.87061098	0.017723332	0.05230212	0.014499803	0.405386239	14	0.91794201	0.001219322	0.08205799	0.001021778	1	56.42279761	81.40089031	63.27023921	42.8	47.6	0.114274525	0.885725475	0.03453271	0.96546729	0.125975944	ED
P67936-2	TPM4	1	0.838495611	0.965593715	0.786483488	0.868427853	0.709774359	0.613177215	NA	NA	NA	NA	NA	NA	NA	0.786483488	0.868427853	0.017195381	4.353037912	0.01210555	4.318775795	7	0.982173211	0.001696883	0.017826789	0.000683648	1	58.15515172	83.90014899	41.25549834	48.1	57.1	0.501975487	0.498024513	0.00279517	0.99720483	0.169648167	ED
E9PDI2	CAP2	1	0.951732263	0.837597676	0.942005539	0.867769809	1.007417177	0.624567243	1	1.092582434	1.006409117	0.910992747	0.867612869	0.995557145	0.942969127	0.926499143	0.867691339	0.00735519	0.049856344	0.005575115	0.760792889	14	0.948010844	0.002312726	0.051989156	0.002228399	1	135.9584224	196.1465418	169.5705903	117.3	124.3	0.061501747	0.938498253	0.007274724	0.992725276	0.005382544	ED
Q14764	MVP	1	1.025308131	1.005022769	0.968754799	0.866339361	0.908322652	0.848540204	1	1.048313485	0.990149762	0.901598344	0.868521988	0.822526093	0.756927152	0.935176572	0.867430675	0.007907068	0.018359454	0.001458533	0.081321468	14	0.852157973	0.000490834	0.147842027	0.000340326	1	126.4691239	182.4563779	569.3731558	351.4	473.2	0.184182222	0.815817778	0.017619394	0.982380606	-0.004089921	ED
Q9Y3Y2-4	CHTOP	1	NA	NA	NA	NA	0.596567448	0.581509495	1	1.178582453	1.027908668	1.003478387	0.866018682	0.78239082	0.676738546	1.003478387	0.866018682	0.016238997	1.85E-05	0.016691766	1.010493263	10	0.976342847	0.002346163	0.023657153	0.002318315	1	61.58015624	88.84138602	60.89827772	42.2	41.5	1.83E-05	0.999981683	0.016250009	0.983749991	-0.07539675	ED
Q9H4A4	RNPEP	1	0.917477308	0.901282672	0.890484153	0.826740215	0.859500282	0.863565552	1	1.100970477	0.835427609	1.097567408	0.905066722	0.953415743	0.901387008	0.994025781	0.865903468	0.00519093	0.051175165	0.000643363	0.379610148	14	0.881238161	0.001509042	0.118761839	0.001124613	1	192.6437159	277.9261336	1372.006568	917.7	1077.1	0.118795055	0.881204945	0.001691932	0.998308068	-0.065998787	ED
P61604	HSPE1	1	NA	NA	1.004305036	0.969737089	0.8059874	0.760681208	1	1.030447282	0.8509938	0.786524961	0.759481652	0.677077278	0.603905765	0.895414998	0.864609371	0.014042389	0.032928415	0.003962391	0.08753418	12	0.928656113	0.002384211	0.071343887	0.001866896	1	71.21295527	102.7385774	191.688176	106.3	172.2	0.273349709	0.726650291	0.043306437	0.956693563	0.037729249	ED
O43765	SGTA	1	1.002707171	0.964831528	0.956749088	0.830542882	0.78456611	0.570014176	1	0.939542742	0.98195116	0.803377251	0.898201317	0.78094544	0.817542076	0.88006317	0.864372099	0.013126784	0.03508506	0.00851712	0.205220719	14	0.917234268	0.001448513	0.082765732	0.001210596	1	76.18012415	109.9046873	104.4297914	68.5	80.8	0.146001732	0.853998268	0.039848445	0.960151555	0.054885624	ED
Q13555-10	CAMK2G	1	0.914459587	1.026253041	NA	NA	NA	NA	1	1.042261674	0.785369444	0.844487213	0.859269841	NA	NA	0.844487213	0.859269841	0.026321441	0.078102395	8.98E-05	0.332530439	8	0.986405068	0.001366851	0.013594932	0.001129033	1	37.99184062	54.81064005	9016.679894	4000	1728.8	0.190200073	0.809799927	0.000270085	0.999729915	0.093189548	ED
Q9UKK9	NUDT5	1	NA	NA	NA	NA	0.96881597	0.876837259	1	0.852054063	0.984726222	0.895460235	0.857706139	1.011811268	0.981059305	0.895460235	0.857706139	0.002645492	1.803120877	1.42E-05	3.950129818	10	0.904798273	0.001167387	0.095201727	0.000641115	1	378.0015692	545.3409893	48406.33598	4000	122.8	0.313409057	0.686590943	3.59E-06	0.999996409	0.033670597	ED
M0QYT0	4	1	1.001701949	0.79655529	0.875261252	0.855477776	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875261252	0.855477776	0.026293608	0.156380216	5.52E-05	0.606536598	5	0.999996326	0.001323845	3.67E-06	0.000687455	1	38.03205635	54.86865909	14416.41945	4000	930.4	0.204976759	0.795023241	9.09E-05	0.999909079	0.055185282	ED
D6R938	CAMK2D	1	1.009253622	0.856077874	0.90226551	0.784853141	0.896518506	0.672473199	1	1.014927107	1.019812902	1.035698061	0.925095331	0.803445492	0.815563708	0.968981785	0.854974236	0.010091702	0.023644507	0.006664632	0.178378009	14	0.934809608	0.001107467	0.065190392	0.000996282	1	99.09130979	142.9585412	137.4345392	91.6	103.5	0.117038967	0.882961033	0.036016734	0.963983266	-0.046832507	ED
Q9Y281	CFL2	1	0.88511858	0.782375944	NA	NA	0.936490822	0.842359038	1	0.812633288	1.096703701	0.95328651	0.853745855	0.722442589	0.859335995	0.95328651	0.853745855	0.007050773	4.606980069	0.0019971	4.198679959	12	0.865493489	0.002902413	0.134506511	0.001796976	1	141.8284267	204.6151678	238.8677393	288.3	80.2	0.523183958	0.476816042	0.000475423	0.999524577	-0.031221081	ED
P00441	SOD1	1	NA	NA	0.767088826	0.770842753	NA	NA	1	0.685730428	1.026428708	0.784192703	0.922981782	0.669535101	0.754510827	0.775640764	0.846912267	0.014196678	4.961515368	0.003862526	2.875695029	10	0.851786811	0.005576034	0.148213189	0.002504155	1	70.43901335	101.6220152	95.12460964	127.9	90.2	0.633071605	0.366928395	0.001341361	0.998658639	0.170986714	ED
Q96Q11-2	TRNT1	1	1.054518486	0.894274761	0.79739869	0.726659669	0.625404221	0.527454761	1	0.934119976	0.970610493	0.909903495	0.966844902	NA	NA	0.853651093	0.846752285	0.022334792	0.032375567	3.40E-05	0.02335065	12	0.936452192	0.001418946	0.063547808	0.001157987	1	44.77319572	64.59406743	12331.56784	36.6	4000	0.580975509	0.419024491	0.001455198	0.998544802	0.075059181	ED
P43034	PAFAH1B1	1	0.931272321	0.827766464	0.936391023	0.818087577	0.734938443	0.598487512	1	0.999338324	0.919744659	0.912787906	0.875162548	0.864582655	0.752192773	0.924589464	0.846625062	0.013448155	0.154086387	0.010080585	1.086429057	14	0.850370854	0.001151203	0.149629146	0.000794989	1	74.35964369	107.2782892	87.68484891	61.5	68.7	0.124211583	0.875788417	0.009193339	0.990806661	-0.004843211	ED
P21291	CSRP1	1	0.926132862	0.91244379	0.779114307	0.81079211	0.860275726	0.916214934	1	1.042189764	0.973428669	0.944844361	0.880451798	1.085783691	1.145354684	0.861979334	0.845621954	0.001371019	0.090210552	7.08E-07	0.747987916	14	0.86484243	0.00259754	0.13515757	0.001855611	1	729.3846466	1052.279612	1259930.753	4000	846.7	0.107624334	0.892375666	9.47E-07	0.999999053	0.064682542	ED
Q13951-2	CBFB	1	0.925247326	0.764054217	0.810870407	0.755412206	0.583319281	0.4252674	1	0.909248594	1.0626014	0.967960832	0.935627828	0.6630877	0.665860681	0.889415619	0.845520017	0.021944089	1.559680897	0.018827672	3.99370514	14	0.932981937	0.003509687	0.067018063	0.003130732	1	45.57035873	65.74413056	38.37638844	33.2	36.7	0.280852238	0.719147762	0.004692216	0.995307784	0.033288922	ED
P41567	EIF1	1	0.951343409	0.86751107	0.844306263	0.851694916	1.153052773	0.788220662	1	1.087600238	0.853218069	0.897442963	0.838790332	0.972087679	0.731179607	0.870874613	0.845242624	0.007390775	0.11387905	0.003666939	0.836713462	14	0.917407997	0.002405961	0.082592003	0.002012102	1	135.3038111	195.2021373	241.0892269	166.7	188.9	0.119797967	0.880202033	0.004363428	0.995636572	0.054191488	ED
P19174	PLCG1	1	0.880006699	0.972374757	0.783919225	0.844738897	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.783919225	0.844738897	0.029500151	3.504363409	0.013123888	4.508473038	5	0.999997074	0.001165287	2.93E-06	0.000726046	1	33.89813162	48.90466639	42.99748415	45.7	52.7	0.437343684	0.562656316	0.00290249	0.99709751	0.159085445	ED
P60953	CDC42	1	1.072690678	0.904674917	0.897808152	0.730568737	0.709759053	0.540050696	1	0.935363592	1.078435476	0.764059035	0.957047879	0.709987514	0.890202707	0.830933594	0.843808308	0.01421923	0.037962571	2.26E-05	0.075320462	14	0.893187432	0.003847966	0.106812568	0.002967309	1	70.32729669	101.4608422	29389.73961	4000	4000	0.335112597	0.664887403	0.000300358	0.999699642	0.100290432	ED
Q9NZD2	GLTP	1	NA	NA	0.948159815	0.843603437	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.948159815	0.843603437	0.019669855	0.000282869	0.082279581	0.082035028	3	65535	5.09E-05	NA	2.51E-07	1	50.83921511	73.34548352	24.25994662	19.9	13.9	0.003436297	0.996563703	0.50074416	0.49925584	-0.031804168	ED
Q9H832	UBE2Z	1	NA	NA	0.799244564	0.842509404	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.799244564	0.842509404	0.028341997	2.541785946	8.52E-06	2.356092262	3	1	0.000963449	NA	8.75E-05	1	35.28332913	50.90308396	56467.05255	4000	144.4	0.518956544	0.481043456	3.62E-06	0.999996384	0.138403065	ED
P61960	UFM1	1	0.834230901	0.870641604	0.689862108	0.720841724	0.615940977	0.500797078	1	NA	NA	0.939724931	0.960451294	0.800362834	0.769298903	0.814793519	0.840646509	0.017237737	4.543305553	0.010522058	3.521098357	12	0.901541088	0.005096939	0.098458912	0.00354946	1	58.01225668	83.69399503	41.61990239	51.7	65.7	0.563377728	0.436622272	0.002979385	0.997020615	0.118028534	ED
P62070	RRAS2	1	NA	NA	NA	NA	0.829865874	0.672384515	1	0.990167378	0.951564607	0.955264638	0.840462047	0.712666772	0.851681784	0.955264638	0.840462047	0.010557818	0.029363215	4.25E-06	0.079187791	10	0.921933252	0.001374656	0.078066748	0.000823466	1	94.71654451	136.6470891	171704.7974	4000	4000	0.270501543	0.729498457	5.37E-05	0.999946348	-0.041134872	ED
Q9NY33-4	DPP3	1	0.887691568	0.790538845	0.933919991	0.883351245	0.726099096	0.735820844	1	1.302984425	1.189045303	0.834994237	0.795789328	1.001021491	0.817823733	0.884457114	0.839570286	0.009212304	0.031696303	0.002949817	0.158802983	14	0.936860823	0.003765856	0.063139177	0.003421008	1	108.5504816	156.6052414	287.8481221	183.2	234	0.166385417	0.833614583	0.018236574	0.981763426	0.035348712	ED
