Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	Rel. abund	def	proID	geneName
1	NaN	NaN	1.12607	1.008678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.12607	1.008678	1.12E-07	0.01115546	0.000189984	3.670857	3	1	0.000891029	NaN	0.000917168	1	8929946	1.29E+07	5247.932	3644.3	192	0.003029718	0.9969703	5.18E-05	0.9999483	-0.1144134	0.02810138	ED	Q99J83	Atg5
1	NaN	NaN	1.084555	1.182173	0.8626029	1.361863	1	0.9272937	0.9668006	0.8243994	0.8307855	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9544771	1.006479	4.99E-08	0.1630545	5.67E-07	3.910773	11	0.9702089	0.003949272	0.02979108	0.00393671	1	2.00E+07	2.89E+07	1693039	4000	173.5	0.04002489	0.9599751	1.45E-07	0.9999999	0.04982086	0.05295037	ED	Q9JLQ0	Cd2ap
1	0.9253163	1.246428	0.7707159	0.9931444	0.6295791	0.4974578	1	NaN	NaN	0.999096	1.11617	0.7397453	0.5381625	1	1.085437	1.213735	0.9091985	1.014226	0.5126806	0.4912086	1	0.9222344	0.7428315	0.5786182	0.6378291	0.5113748	0.4046658	0.8399572	1.003685	0.02449752	0.0312384	3.51E-05	0.01362686	26	0.9080307	0.006580805	0.09196933	0.006408657	1	40.82046	58.89148	8667.425	28.6	4000	0.6962715	0.3037285	0.002571578	0.9974284	0.1762437	0.585023	ED	D3Z3A0	Ppp1r2
1	0.9025793	0.8763536	0.9580135	1.003267	0.9482642	0.8445616	1	1.044822	1.035937	NaN	NaN	0.8571191	0.9156609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9580135	1.003267	0.004505684	0.2444192	0.003248405	2.653076	12	0.9519571	0.000660864	0.04804292	0.000595275	1	221.9419	320.1944	282.2203	204.4	213.3	0.08435532	0.9156447	0.001222895	0.9987771	0.04452412	1.437868	ED	E9Q6U4	Pfdn4
1	NaN	NaN	1.136593	1.179432	1.395626	1.627839	1	NaN	NaN	1.108833	1.002279	NaN	NaN	1	1.095	1.226648	NaN	NaN	0.9279818	0.9361993	1	NaN	NaN	0.7127169	0.6732354	0.7110372	0.6193753	1.108833	1.002279	0.001205057	0.000174648	0.001214453	2.257373	18	0.9388945	0.01125215	0.06110552	0.01125205	1	829.8364	1197.201	823.7949	570.9	313.8	7.74E-05	0.9999226	0.000537705	0.9994623	-0.1021702	0.1352952	ED	Q8VI36-2	Pxn
1	NaN	NaN	1.272772	1.56537	1.920098	2.576334	1	1.01367	0.9377435	1.097434	1.208318	0.70951	0.6380671	1	0.8475765	0.7385157	0.6929514	0.7878989	1.346808	1.633971	1	0.5731855	0.2388221	0.6125408	0.3558985	0.8069905	0.744492	0.8951929	0.9981084	5.73E-08	1.548242	4.61E-07	2.822668	26	0.895514	0.04635511	0.104486	0.04417055	1	1.74E+07	2.52E+07	1402160	4000	161.8	0.3542149	0.645785	1.63E-07	0.9999998	0.1097694	1.088468	ED	Q9JKN1	Slc30a7
1	1.020913	1.101635	0.9899192	0.9970974	1.093986	1.116884	1	1.088407	1.074123	1.126915	1.067281	1.049278	1.079756	1	1.099978	1.012971	1.009596	0.9965743	1.036316	0.9721032	1	0.7945977	0.6946587	0.8200592	0.6869309	0.80582	0.7139657	0.9997578	0.9968359	0.001761538	0.03304892	7.30E-06	0.5843204	28	0.9049662	0.003972867	0.09503374	0.003877871	1	567.6858	818.9974	129739.1	4000	1149.7	0.05353185	0.9464682	1.25E-05	0.9999875	-0.001342316	1.209547	ED	Q8VHX6	Flnc
1	0.933257	0.9960291	0.8873418	0.9576663	0.8938543	0.8672252	1	1.006812	1.055847	0.8627899	0.949213	1.144895	1.225958	1	0.9841652	1.05856	0.9329144	1.026622	0.8822991	0.9303043	1	1.015524	1.56322	1.020392	1.486875	1.105227	1.383048	0.9101281	0.9921443	2.49E-06	0.000155305	3.43E-07	4.942636	28	0.9185353	0.004337142	0.08146472	0.004336853	1	402012.3	579981.2	2914156	4000	142.9	3.14E-05	0.9999686	6.94E-08	0.9999999	0.09022656	111.3012	ED	P16045	Lgals1
1	NaN	NaN	NaN	NaN	0.7242603	0.5818298	1	1.013481	0.927873	0.9230218	0.9918566	0.8175981	0.6145297	1	NaN	NaN	NaN	NaN	0.7405244	0.4550453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9230218	0.9918566	0.01829783	0.03853293	0.0182364	3.304624	13	0.9596283	0.001208723	0.04037174	0.001215025	1	54.65129	78.84515	54.50248	37.9	38	0.01152591	0.9884741	0.005488163	0.9945118	0.07601406	0.06973451	ED	Q60902-2	Eps15l1
1	NaN	NaN	1.119085	0.9912433	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.119085	0.9912433	1.89E-07	0.000579136	1.14E-05	3.694297	3	1	0.000800735	NaN	0.000801798	1	5294194	7637908	88081.68	4000	191.3	0.00015674	0.9998432	3.07E-06	0.9999969	-0.1169087	0.00457785	ED	O55098	Stk10
1	NaN	NaN	NaN	NaN	0.9095541	0.8813214	1	0.8789821	1.001497	0.9929953	0.9891958	0.7832754	0.7306431	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9929953	0.9891958	0.007467493	0.8330547	0.006264053	4.930665	10	0.9738275	0.000988717	0.02617253	0.000937314	1	133.9137	193.1967	136.741	106.1	110.6	0.1445342	0.8554658	0.001268816	0.9987312	0.001597916	0.05556886	ED	F2Z3U3	Raph1
1	0.9862929	0.9891344	0.9565038	0.9945858	1.012592	1.041169	1	0.9779136	0.9266843	0.9601354	0.9423847	0.9464419	0.868604	1	1.052805	1.069741	1.064409	1.051655	0.9969953	0.9658118	1	0.8851429	0.8778175	0.9956616	0.9828977	1.007613	0.9539848	0.9778985	0.9887418	0.001321037	0.4207468	0.000563704	4.819829	28	0.8927832	0.000526937	0.1072168	0.000504572	1	756.9808	1092.092	1631.746	1200.5	134.8	0.08028636	0.9197136	0.000116941	0.9998831	0.01668839	68.91497	ED	P34884	Mif
1	1.000808	1.030155	1.044216	0.9882945	NaN	NaN	1	1.117456	0.9739719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.044216	0.9882945	6.98E-07	0.00040736	2.24E-05	3.658164	8	0.9907033	0.000375406	0.009296638	0.000375799	1	1432331	2066417	44670.72	4000	193.2	0.000111344	0.9998887	6.12E-06	0.9999939	-0.04915376	0.3364778	ED	Q8K3C3	Lzic
1	NaN	NaN	1.009602	0.9857022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.009602	0.9857022	0.000971984	3.19E-05	0.01790332	0.01788151	3	65535	1.41E-05	NaN	1.10E-05	1	1028.823	1484.278	111.5801	93.1	64	0.001782132	0.9982179	0.5003048	0.4996952	-0.01675713	0.1252541	ED	G5E837	Hcfc2
1	1.110793	0.9990348	0.9887718	0.9848894	1.058662	1.1659	1	NaN	NaN	NaN	NaN	1.029994	0.6649347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9887718	0.9848894	0.002580426	4.53E-06	0.01628543	0.01629169	10	0.9748835	0.003545717	0.02511648	0.003418692	1	387.5329	559.0919	122.7514	102.5	70.4	0.000278225	0.9997218	0.4999039	0.5000961	0.003678736	0.3555058	ED	P28063	Psmb8
1	1.097636	0.9607856	1.178709	0.9847842	0.9882272	0.7531845	1	NaN	NaN	NaN	NaN	0.6532406	0.3905025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.178709	0.9847842	0.01724568	1.39E-06	0.04751326	0.0475454	10	0.9684458	0.007485795	0.03155423	0.006570574	1	57.98553	83.65543	42.07806	34.8	24.1	2.92E-05	0.9999709	0.499831	0.500169	-0.1720858	0.09081667	ED	Q03173-6	Enah
1	0.9344114	0.9955979	0.8624623	0.9625132	0.900688	0.8593788	1	1.024824	1.007541	1.008179	1.006855	0.9029148	1.133702	1	1.081234	1.032617	1.082051	1.00741	1.034065	0.9564334	1	0.8044451	0.808281	0.8546704	0.7994536	0.9536377	0.9383927	0.9353209	0.9846841	0.002054547	0.7526101	3.44E-06	3.47127	28	0.8007468	0.001724462	0.1992532	0.001488057	1	486.7254	702.1963	238685.1	4000	167.4	0.1781798	0.8218202	9.92E-07	0.999999	0.05914845	12.94668	ED	Q6GT24	Prdx6
1	NaN	NaN	0.8694372	0.8426245	NaN	NaN	1	0.9998917	1.027816	1.05791	1.039444	1.321188	1.415977	1	1.06972	0.9979539	1.061485	0.9843373	1.023671	1.037323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.05791	0.9843373	2.37E-06	8.74E-06	6.79E-08	3.192865	17	0.9420552	0.00292009	0.05794482	0.002919286	1	422300.4	609250.7	1.47E+07	4000	221.5	2.74E-06	0.9999973	2.13E-08	1	-0.06418847	0.9454761	ED	Q9CQM5	Txndc17
1	1.019277	1.108869	0.9483593	1.012326	1.05398	1.05937	1	0.9060534	0.9615775	0.8970375	0.9343324	0.7228088	0.64157	1	0.9507156	1.052715	0.9529684	1.075582	0.9521908	0.9953911	1	0.9919078	1.02299	0.9806681	0.9560277	1.047471	1.045337	0.9506638	0.9841771	0.003018744	0.2395648	0.002580617	4.854091	28	0.9167549	0.002174023	0.08324508	0.002166574	1	331.2636	477.9123	369.4754	264.9	138.7	0.047032	0.952968	0.000531355	0.9994686	0.04262004	64.3589	ED	P16858	Gapdh
1	0.8958932	1.006249	0.9152338	0.972196	1.034045	0.9413481	1	0.9168978	0.8945359	0.8265952	0.832772	0.7545435	0.6884764	1	0.9379278	1.026777	0.9400914	0.9957939	0.9534617	0.9382245	1	1.006234	1.017109	1.201799	1.022864	1.108473	0.9875109	0.9276626	0.983995	0.004021209	0.8404904	0.002692656	4.947599	28	0.8989471	0.002061111	0.1010529	0.001992354	1	248.6814	358.7715	317.625	246.7	122.1	0.1452103	0.8547897	0.000543939	0.999456	0.0670199	3.521755	ED	Q64727	Vcl
1	NaN	NaN	0.9971988	0.9831236	0.9115775	0.9146049	1	NaN	NaN	1.12135	1.014887	0.9040039	0.6964777	1	1.001145	0.4277802	0.6045125	0.3655602	0.5867385	0.4079608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9971988	0.9831236	0.01617651	0.6610886	0.005098628	1.100364	17	0.8898484	0.02415849	0.1101516	0.02048721	1	61.81803	89.18456	123.0891	87.4	135.6	0.3753088	0.6246912	0.004612212	0.9953878	-0.005705103	1.115493	ED	Q8BP92	Rcn2
1	0.9663429	1.168534	0.8250175	0.9808674	0.7315119	0.7324743	1	1.220916	0.9835854	1.081995	0.9848951	0.8527529	0.6954415	1	0.9848228	1.038841	1.034675	1.049351	0.8171972	0.7035438	1	1.17653	0.8826624	0.8398284	0.8173292	0.6893957	0.5933561	0.9372519	0.9828812	0.01252285	4.58E-06	0.01343246	0.5360209	28	0.9068447	0.002011291	0.09315526	0.001969389	1	79.854	115.205	76.3115	53.1	51.6	8.54E-06	0.9999915	0.02444694	0.975553	0.05616968	3.341078	ED	P60766	Cdc42
1	1.179961	1.062514	1.28957	1.372715	1.043332	0.9538503	1	NaN	NaN	0.9834448	0.5900236	0.87339	0.5576849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.136508	0.9813693	0.00812304	0.000103258	0.03039028	0.03029561	12	0.9603999	0.01034673	0.03960012	0.009969295	1	123.1066	177.6053	65.68945	54.6	37.7	0.003396767	0.9966033	0.50078	0.49922	-0.1373633	0.1279513	ED	Q6PHZ2	Camk2d
1	NaN	NaN	0.9910401	0.9801254	1.059049	1.021319	1	NaN	NaN	NaN	NaN	0.8809002	0.859157	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9910401	0.9801254	0.002079661	0.04544109	0.001953968	3.69097	8	0.9906763	0.000752748	0.009323742	0.000752431	1	480.8477	693.7166	505.8226	353.2	189.3	0.01216169	0.9878383	0.000529111	0.9994709	-0.001037107	0.07040274	ED	F8VPT3	Lct
1	1.234207	1.005332	1.170003	0.9796303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.170003	0.9796303	8.50E-08	0.004367798	0.000156019	3.670076	5	0.9999984	0.002617294	1.61E-06	0.002633456	1	1.18E+07	1.70E+07	6402.135	4000	192.4	0.001188696	0.9988113	4.25E-05	0.9999575	-0.1672965	0.02557167	ED	O70274	Ptp4a2
1	1.146848	0.9961189	1.041042	0.9789801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.041042	0.9789801	2.78E-06	8.02E-05	7.59E-06	3.712598	5	0.9999984	0.00078684	1.62E-06	0.000786941	1	359088.4	518055	131726.3	4000	190.4	2.16E-05	0.9999784	2.04E-06	0.999998	-0.05084381	0.03012546	ED	P39053-5	Dnm1
1	0.9086805	0.9352008	0.8754454	0.8839832	0.8855397	0.7553615	1	1.083942	1.224358	0.9126033	0.9776179	1.332937	1.729444	1	0.9543083	1.042585	0.865864	1.02791	1.026508	1.023354	1	0.8512093	0.7067788	NaN	NaN	0.898769	1.041646	0.8754454	0.9776179	6.38E-07	0.4929854	1.56E-06	4.532292	26	0.9152327	0.005550779	0.08476728	0.005480474	1	1566339	2259750	577826.3	4000	140.6	0.09810112	0.9018989	3.44E-07	0.9999996	0.1217043	1.369029	ED	Q8BGD9	Eif4b
1	1.071545	1.099754	1.032882	0.9955531	1.031961	0.8523235	1	0.9406813	0.9296685	0.8621659	0.980952	NaN	NaN	1	1.018726	0.8905392	1.054265	0.9706055	0.960144	0.8249734	1	0.8595553	0.6917083	0.9472362	0.736294	1.044277	0.8872091	0.9900592	0.9757788	0.004533543	0.2339983	0.002078588	1.871283	26	0.8645741	0.002282724	0.1354259	0.002078784	1	220.578	318.2269	428.0979	309.2	333.4	0.1111483	0.8888518	0.00110955	0.9988905	-0.002269184	1.409547	ED	Q922B2	Dars
1	1.111786	0.9957411	1.02896	0.9754323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.02896	0.9754323	7.59E-05	0.002479398	0.000459375	3.527996	5	0.9999984	0.000478456	1.61E-06	0.00048078	1	13171.99	19003.16	2175.627	1508.6	200.3	0.000702284	0.9992977	0.000130191	0.9998698	-0.04098611	0.03879662	ED	Q3UGR5	Hdhd2
1	0.9692069	0.9573091	0.9761643	0.9746331	0.8847187	0.7395312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9761643	0.9746331	0.00881767	0.004325392	0.02533067	0.02110435	7	0.9908674	0.000108979	0.009132616	6.47E-05	1	113.4086	163.6141	72.08701	58.8	43.2	0.1700919	0.8299081	0.5455078	0.4544922	0.01127731	0.02226875	ED	Q9QXD8	Limd1
1	0.9468977	1.145137	0.8867607	0.9802876	0.7076206	0.5294339	1	0.9639889	0.9884735	1.030982	0.9671434	0.9463342	0.7365202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9588714	0.9737155	0.01361951	7.00E-06	0.01991844	0.1216497	14	0.9321778	0.002073758	0.06782214	0.001843099	1	73.42409	105.9286	58.42169	43.2	36.1	5.75E-05	0.9999425	0.1406987	0.8593013	0.02868022	0.1769413	ED	Q61191	Hcfc1
1	0.9044937	0.8803144	0.8954015	0.9275525	0.8760735	0.829004	1	0.8907801	0.9409996	0.9269136	0.9032688	0.8860214	0.8733427	1	0.9525014	1.036537	0.9455472	1.01694	0.9702978	1.014521	1	1.097378	1.22265	1.028773	1.166951	1.114894	1.139701	0.9362304	0.972246	0.001732737	0.5728106	0.000766861	4.91177	28	0.9067638	0.001734169	0.09323623	0.001697808	1	577.1217	832.6107	1168.008	876.6	128.8	0.1044402	0.8955598	0.000156103	0.9998439	0.05182051	4.875322	ED	Q9CR16	Ppid
1	0.8913909	1.14835	0.9899645	1.043593	0.9799533	0.9236885	1	0.9582759	0.9091618	0.9520799	0.8995937	1.019726	1.123683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9710222	0.9715933	3.60E-06	0.2685702	1.73E-06	3.853183	14	0.9471605	0.001070536	0.05283954	0.001026468	1	277993.4	401059.7	540384.1	4000	171.5	0.06515922	0.9348408	4.49E-07	0.9999995	0.01499694	0.248909	ED	Q9DAR7	Dcps
1	1.02971	1.057692	0.9859993	1.027022	0.9446337	0.8916484	1	0.9506276	0.9817674	0.9578851	0.9413789	0.9220898	0.8619412	1	0.8955362	0.9977205	0.8992622	0.9762328	0.9346598	1.032012	1	1.039382	0.9800723	0.9383951	0.9666757	0.9396691	0.9434773	0.9481401	0.9714543	0.00279626	0.3374711	0.001860808	3.854187	28	0.8588539	0.000401548	0.1411461	0.000367655	1	357.6205	515.9373	494.3733	361.6	168.7	0.08051017	0.9194899	0.000482569	0.9995174	0.03877244	11.4482	ED	Q60864	Stip1
1	1.071727	1.040202	0.9199187	0.9712446	0.8710791	0.8013179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9199187	0.9712446	0.007117683	0.009357659	0.007130804	2.946074	7	0.9963354	0.000353821	0.003664611	0.000354907	1	140.4951	202.6917	140.131	97.2	97.2	0.003166257	0.9968337	0.002414598	0.9975854	0.06888155	0.1931698	ED	A0A087WNV1	Agfg1
1	0.9316847	0.9369243	0.662322	0.6883416	0.7304913	0.5276608	1	0.9286041	0.9610208	0.935399	1.059249	0.7560327	0.7861553	1	0.9365558	0.9521545	0.9190021	1.002017	0.8374527	0.7651427	1	0.9459558	0.8063943	1.078786	0.9402391	0.8040597	0.7308654	0.9272006	0.9711282	0.01255324	0.33905	0.009517588	1.924036	28	0.828497	0.002951122	0.171503	0.002614396	1	79.66068	114.9261	89.76939	65.9	72.8	0.1498175	0.8501825	0.004922329	0.9950777	0.060937	1.144692	ED	Q80UG5-3	9-Sep
1	NaN	NaN	1.125272	1.031827	0.6789223	0.4622747	1	0.8604165	0.8117262	0.758741	0.9101852	0.6821869	0.5668138	1	NaN	NaN	NaN	NaN	0.4257402	0.2997084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9420066	0.9710062	0.02724008	0.5423769	0.02642661	4.938318	15	0.9491305	0.007409857	0.05086953	0.007388585	1	36.71062	52.96223	34.27835	25.5	26.2	0.09896134	0.9010386	0.005322853	0.9946771	0.04503174	0.07006364	ED	E9PX68	Slc4a1ap
1	NaN	NaN	0.9133334	0.9701713	0.8072633	1.011752	1	NaN	NaN	1.000424	1.19988	1.450483	1.54975	1	0.8941971	0.8110896	0.8716044	0.8234206	0.7932783	0.7328812	1	NaN	NaN	NaN	NaN	0.6502975	0.5814993	0.9133334	0.9701713	0.004239802	2.989253	0.000548542	4.47279	20	0.9187388	0.01003791	0.08126119	0.009618203	1	235.8601	340.2741	1092.86	1107.3	94.6	0.4005944	0.5994056	0.000122625	0.9998774	0.07551298	0.7194277	ED	Q99J77	Nans
1	1.054241	0.9124432	1.078379	0.9697631	0.8522975	0.6368503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.078379	0.9697631	0.01250585	1.04E-06	0.03910743	0.03920902	7	0.9900299	0.000902269	0.00997008	0.000508988	1	79.96259	115.3616	51.07357	42.4	29.3	2.65E-05	0.9999735	0.4993514	0.5006486	-0.0908105	0.04810338	ED	P58404-2	Strn4
1	NaN	NaN	1.020842	0.9669659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.020842	0.9669659	0.002328934	1.54E-05	0.02823492	0.0284316	3	65535	7.04E-05	NaN	5.41E-05	1	429.381	619.4658	70.55093	58.7	40.4	0.000543014	0.999457	0.4982646	0.5017354	-0.03742371	0.00504127	ED	Q7TQH0	Atxn2l
1	1.156199	1.19814	0.932534	0.9668391	0.9109911	0.8678631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.932534	0.9668391	0.004446498	4.87E-06	0.005217694	0.3053165	7	0.9961203	0.001658427	0.003879738	0.001609965	1	224.8961	324.4565	194.9277	135.7	132.9	1.59E-05	0.9999841	0.01680232	0.9831977	0.05298802	0.0411666	ED	Q91V76	
1	1.010512	0.9967896	0.8313498	0.9208363	0.8930919	0.7293628	1	1.18602	1.150228	1.025967	1.011009	NaN	NaN	1	1.00821	1.065733	0.8711398	1.014003	0.8793511	0.856973	1	1.070769	0.7723808	0.8503901	0.8463252	0.7519273	0.7377182	0.8607649	0.9659229	0.008777603	0.0129377	0.000105775	0.02791856	26	0.9096842	0.001768905	0.09031576	0.00172793	1	113.9263	164.3609	6484.771	3037.8	4000	0.3166639	0.6833361	0.00377439	0.9962256	0.1325982	5.654032	ED	P63280	Ube2i
1	0.8905933	1.018579	1.318777	1.410524	1.499618	2.233843	1	1.131003	1.408699	NaN	NaN	1.242525	1.219739	1	0.8506705	0.9501664	0.970005	0.9658768	0.9777923	1.195538	1	1.13113	0.6550307	0.8342656	0.5127396	0.6675766	0.4825837	0.970005	0.9658768	1.89E-06	7.53E-05	7.27E-08	3.797612	26	0.9214343	0.01935969	0.07856571	0.01935932	1	529841.5	764399.7	1.38E+07	4000	186.1	1.98E-05	0.9999802	1.91E-08	1	0.01309456	0.3182898	ED	A1L341	Dyrk1a
1	0.9267759	1.023565	0.9213746	1.006123	1.043721	1.022801	1	0.7776669	0.8537053	1.054867	0.9237002	0.952298	0.7853628	1	1.353285	1.185571	1.306511	1.137107	1.265451	1.149493	1	1.117719	0.6226778	0.7713805	0.417541	1.049076	0.6185457	0.988121	0.9649116	0.003829061	0.04783426	0.000941967	0.535388	28	0.9093547	0.01129566	0.09064531	0.01110796	1	261.1606	376.7751	976.2531	667.6	735.7	0.08201721	0.9179828	0.001756319	0.9982437	-0.005909237	1.891269	ED	G3UYJ7	Gm20441;Gstt3
1	0.9636518	0.9699328	1.041497	0.9641847	0.7987907	0.6233618	1	NaN	NaN	NaN	NaN	0.7782189	0.7867318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.041497	0.9641847	0.01158171	9.85E-05	0.01238401	0.5050695	10	0.9758995	0.000844164	0.02410048	0.000827822	1	86.34301	124.5666	82.71308	57.5	56	0.000195042	0.999805	0.0239326	0.9760674	-0.05889502	0.1837683	ED	A2A8E2	0610037L13Rik
1	1.121524	1.143466	0.9150906	0.9641595	1.044694	0.9735706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9150906	0.9641595	0.000311695	4.19E-06	0.005917505	0.006035428	7	0.9962887	0.001154065	0.003711325	0.001149226	1	3208.261	4628.543	334.4464	280.1	191.7	0.000693303	0.9993067	0.4950672	0.5049328	0.07048298	0.2360253	ED	P42669	Pura
1	1.039502	1.015986	0.9960411	0.9308951	1.011505	0.9292645	1	0.9351775	0.8681039	0.9248162	0.8327195	0.9416851	0.9695676	1	1.014341	1.156681	1.020951	1.059207	0.9249778	0.9245292	1	NaN	NaN	1.009651	0.9941561	1.079221	1.026149	1.002846	0.9625256	0.001399295	0.007437549	0.000233863	0.2289452	26	0.9113691	0.000829765	0.08863091	0.000813127	1	714.6458	1031.016	4145.69	2845.7	2963.8	0.03146401	0.968536	0.00102044	0.9989796	-0.02193927	7.79144	ED	Q9DBJ1	Pgam1
1	0.9588087	1.076924	0.9214627	0.9130388	0.9033642	0.7230623	1	1.19765	1.181545	1.143855	1.10305	1.105396	1.041458	1	1.053978	1.044947	1.043435	1.010945	0.9248067	0.8239378	1	1.033774	0.781304	0.7570131	0.8401518	NaN	NaN	0.9824488	0.9619921	0.004361124	0.001565968	0.0177146	0.0162014	26	0.9182722	0.00274222	0.0817278	0.00272413	1	229.2987	330.808	107.7582	89.1	63.2	0.08813734	0.9118627	0.5223081	0.4776919	-0.001667505	8.59497	ED	Q9WUK2-2	Eif4h
1	1.056296	1.036695	1.009436	0.961921	0.6050493	0.4844705	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.009436	0.961921	0.02298583	3.72E-06	0.02660655	0.2992741	7	0.9940893	0.001679661	0.005910676	0.001280438	1	43.50507	62.76455	40.92564	29.1	26.3	1.24E-05	0.9999876	0.08164507	0.9183549	-0.02880315	0.028473	ED	P70671	Irf3
1	0.9999236	0.9798463	1.042788	0.9610186	0.7851818	0.7706524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.042788	0.9610186	0.009082365	3.24E-05	0.009764613	0.5158354	7	0.9960319	0.000471834	0.00396805	0.00045217	1	110.1035	158.8457	104.3427	72.5	71	6.28E-05	0.9999372	0.01857803	0.9814219	-0.06177874	0.1211098	ED	Q9CWK8	Snx2
