proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
Q9JLQ0	Cd2ap	1	NA	NA	1.084554802	1.182173164	0.862602883	1.36186288	1	0.927293697	0.966800546	0.824399354	0.830785447	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.954477078	1.006479306	4.99E-08	0.16305449	5.67E-07	3.910773176	11	0.970208917	0.003949272	0.029791083	0.00393671	1	20042321.06	28914957.2	1693038.478	4000	173.5	0.040024886	0.959975114	1.45E-07	0.999999855	0.049820854	ED
D3Z3A0	Ppp1r2	1	0.925316349	1.24642759	0.770715916	0.993144397	0.629579098	0.497457825	1	NA	NA	0.99909603	1.116170125	0.739745337	0.538162495	1	1.085436685	1.213735413	0.90919846	1.014226384	0.512680561	0.49120858	1	0.922234327	0.742831512	0.578618155	0.637829109	0.511374763	0.404665761	0.839957188	1.00368539	0.024497519	0.031238397	3.51E-05	0.013626857	26	0.908030671	0.006580805	0.091969329	0.006408657	1	40.820461	58.89147665	8667.425085	28.6	4000	0.696271479	0.303728521	0.002571578	0.997428422	0.176243663	ED
E9Q6U4	Pfdn4	1	0.902579311	0.876353575	0.958013458	1.003266656	0.948264157	0.844561579	1	1.044821712	1.03593724	NA	NA	0.85711912	0.915660939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.958013458	1.003266656	0.004505684	0.244419165	0.003248405	2.653076431	12	0.951957082	0.000660864	0.048042918	0.000595275	1	221.941864	320.1944265	282.2202633	204.4	213.3	0.084355319	0.915644681	0.001222895	0.998777105	0.044524119	ED
Q8VI36-2	Pxn	1	NA	NA	1.136593175	1.179432254	1.395625579	1.627839309	1	NA	NA	1.108833188	1.002278665	NA	NA	1	1.094999839	1.226647956	NA	NA	0.927981785	0.936199331	1	NA	NA	0.712716955	0.673235401	0.711037145	0.619375292	1.108833188	1.002278665	0.001205057	0.000174648	0.001214453	2.257372623	18	0.938894486	0.011252152	0.061105514	0.011252048	1	829.8363895	1197.200844	823.7949072	570.9	313.8	7.74E-05	0.999922638	0.000537705	0.999462295	-0.102170244	ED
Q9JKN1	Slc30a7	1	NA	NA	1.272771999	1.565369562	1.920097605	2.576334487	1	1.013670344	0.937743501	1.097434366	1.208317868	0.709510016	0.63806708	1	0.847576496	0.7385157	0.692951365	0.787898869	1.346808299	1.633971127	1	0.573185483	0.238822054	0.612540829	0.355898479	0.806990524	0.744491967	0.895192865	0.998108368	5.73E-08	1.548241568	4.61E-07	2.822668294	26	0.895514032	0.046355106	0.104485968	0.044170546	1	17445872	25169073.01	1402160.15	4000	161.8	0.354214938	0.645785062	1.63E-07	0.999999837	0.109769381	ED
Q8VHX6	Flnc	1	1.020912833	1.101635306	0.989919237	0.997097437	1.093986036	1.116884293	1	1.088406695	1.074123248	1.126914838	1.067280847	1.049278417	1.079755943	1	1.099978493	1.012971212	1.009596313	0.996574316	1.036315562	0.97210317	1	0.794597763	0.694658682	0.820059222	0.686930921	0.805820044	0.713965644	0.999757775	0.996835876	0.001761538	0.033048921	7.30E-06	0.584320362	28	0.90496626	0.003972867	0.09503374	0.003877871	1	567.6857632	818.9974353	129739.0591	4000	1149.7	0.053531852	0.946468148	1.25E-05	0.999987515	-0.001342316	ED
P16045	Lgals1	1	0.933257052	0.996029076	0.887341817	0.957666352	0.893854239	0.867225252	1	1.006812165	1.055846841	0.862789925	0.949213047	1.144895446	1.225957909	1	0.984165215	1.058559786	0.93291436	1.026622201	0.882299047	0.930304343	1	1.015524098	1.563220164	1.020392407	1.486875458	1.105227469	1.383047551	0.910128088	0.992144277	2.49E-06	0.000155305	3.43E-07	4.942636269	28	0.918535274	0.004337142	0.081464726	0.004336853	1	402012.314	579981.1718	2914156.276	4000	142.9	3.14E-05	0.999968579	6.94E-08	0.999999931	0.090226562	ED
Q60902-2	Eps15l1	1	NA	NA	NA	NA	0.724260286	0.581829853	1	1.013481511	0.927873038	0.923021775	0.991856551	0.817598079	0.61452965	1	NA	NA	NA	NA	0.740524363	0.455045278	NA	NA	NA	NA	NA	NA	NA	0.923021775	0.991856551	0.018297828	0.03853293	0.018236399	3.304623932	13	0.959628263	0.001208723	0.040371737	0.001215025	1	54.65129577	78.84515339	54.50247775	37.9	38	0.011525912	0.988474088	0.005488163	0.994511837	0.076014059	ED
O55098	Stk10	1	NA	NA	1.119084656	0.991243323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.119084656	0.991243323	1.89E-07	0.000579136	1.14E-05	3.694296592	3	1	0.000800735	NA	0.000801798	1	5294194.136	7637907.625	88081.67773	4000	191.3	0.00015674	0.99984326	3.07E-06	0.999996927	-0.116908701	ED
F2Z3U3	Raph1	1	NA	NA	NA	NA	0.909554053	0.881321372	1	0.878982148	1.001497332	0.992995263	0.989195849	0.783275353	0.730643123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.992995263	0.989195849	0.007467493	0.833054686	0.006264053	4.93066557	10	0.973827474	0.000988717	0.026172526	0.000937314	1	133.9137476	193.1966996	136.7409533	106.1	110.6	0.144534198	0.855465802	0.001268816	0.998731184	0.001597916	ED
P34884	Mif	1	0.986292911	0.989134447	0.95650378	0.994585826	1.012591763	1.041169211	1	0.977913561	0.926684279	0.960135375	0.942384662	0.946441873	0.868604026	1	1.052804715	1.069741288	1.064409305	1.05165534	0.996995285	0.965811772	1	0.885142919	0.877817505	0.995661531	0.98289767	1.007612847	0.953984811	0.977898453	0.988741748	0.001321037	0.420746797	0.000563704	4.819829634	28	0.892783222	0.000526937	0.107216778	0.000504572	1	756.9808039	1092.092452	1631.746474	1200.5	134.8	0.080286358	0.919713642	0.000116941	0.999883059	0.016688393	ED
Q8K3C3	Lzic	1	1.000807792	1.030154726	1.0442161	0.988294459	NA	NA	1	1.117456246	0.973971921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0442161	0.988294459	6.98E-07	0.00040736	2.24E-05	3.65816429	8	0.990703362	0.000375406	0.009296638	0.000375799	1	1432331.314	2066417.284	44670.72161	4000	193.2	0.000111344	0.999888656	6.12E-06	0.999993881	-0.049153755	ED
G5E837	Hcfc2	1	NA	NA	1.009602439	0.985702202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.009602439	0.985702202	0.000971984	3.19E-05	0.017903316	0.017881505	3	65535	1.41E-05	NA	1.10E-05	1	1028.8234	1484.278417	111.5800734	93.1	64	0.001782132	0.998217868	0.500304748	0.499695252	-0.016757127	ED
P28063	Psmb8	1	1.110792644	0.999034777	0.988771796	0.984889369	1.058661723	1.165900328	1	NA	NA	NA	NA	1.029994062	0.664934699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.988771796	0.984889369	0.002580426	4.53E-06	0.01628543	0.01629169	10	0.974883523	0.003545717	0.025116477	0.003418692	1	387.5329348	559.0918432	122.751405	102.5	70.4	0.000278225	0.999721775	0.499903911	0.500096089	0.003678736	ED
Q03173-6	Enah	1	1.09763556	0.9607856	1.178708586	0.984784159	0.988227243	0.753184493	1	NA	NA	NA	NA	0.653240532	0.390502459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.178708586	0.984784159	0.017245683	1.39E-06	0.047513262	0.047545397	10	0.968445772	0.007485795	0.031554228	0.006570574	1	57.98552692	83.65543212	42.07805918	34.8	24.1	2.92E-05	0.999970848	0.499830972	0.500169028	-0.172085815	ED
Q6GT24	Prdx6	1	0.934411422	0.995597912	0.862462332	0.962513213	0.900687987	0.859378822	1	1.024823687	1.007540646	1.008179361	1.006854932	0.902914768	1.13370184	1	1.081233657	1.032617048	1.082051449	1.007410197	1.034065358	0.956433387	1	0.804445146	0.808280979	0.854670424	0.799453569	0.953637667	0.938392693	0.935320846	0.984684072	0.002054547	0.752610098	3.44E-06	3.471269859	28	0.800746807	0.001724462	0.199253193	0.001488057	1	486.7253895	702.1963057	238685.093	4000	167.4	0.178179803	0.821820197	9.92E-07	0.999999008	0.059148444	ED
Q9CQM5	Txndc17	1	NA	NA	0.869437214	0.842624545	NA	NA	1	0.999891692	1.027816232	1.057909848	1.039443841	1.32118846	1.415976854	1	1.069719524	0.997953919	1.061485321	0.984337271	1.023671358	1.037323367	NA	NA	NA	NA	NA	NA	NA	1.057909848	0.984337271	2.37E-06	8.74E-06	6.79E-08	3.192864926	17	0.942055181	0.00292009	0.057944819	0.002919286	1	422300.4102	609250.7075	14737569.57	4000	221.5	2.74E-06	0.999997263	2.13E-08	0.999999979	-0.064188463	ED
P16858	Gapdh	1	1.01927707	1.108868846	0.948359313	1.012326338	1.053980507	1.059370318	1	0.906053442	0.961577532	0.897037497	0.934332367	0.722808866	0.641570056	1	0.950715614	1.052715178	0.952968342	1.075581696	0.952190774	0.995391062	1	0.991907751	1.022989519	0.98066804	0.956027775	1.047471461	1.045336767	0.950663828	0.984177057	0.003018744	0.239564828	0.002580617	4.854091176	28	0.916754923	0.002174023	0.083245077	0.002166574	1	331.2635876	477.9123351	369.4754431	264.9	138.7	0.047032	0.952968	0.000531355	0.999468645	0.042620041	ED
Q64727	Vcl	1	0.895893171	1.006249068	0.9152338	0.972196013	1.034044555	0.94134811	1	0.916897849	0.894535919	0.826595225	0.832771945	0.754543482	0.688476409	1	0.937927799	1.02677656	0.94009145	0.995793871	0.953461693	0.938224481	1	1.006233604	1.017109219	1.201799069	1.022863572	1.108472754	0.987510867	0.927662625	0.983994942	0.004021209	0.840490377	0.002692656	4.947599203	28	0.89894713	0.002061111	0.10105287	0.001992354	1	248.6814144	358.7714433	317.6250278	246.7	122.1	0.145210326	0.854789674	0.000543939	0.999456061	0.067019902	ED
Q8BP92	Rcn2	1	NA	NA	0.997198808	0.983123578	0.911577435	0.914604901	1	NA	NA	1.121349609	1.014886911	0.904003872	0.696477655	1	1.001145299	0.427780163	0.604512538	0.365560238	0.586738472	0.407960781	NA	NA	NA	NA	NA	NA	NA	0.997198808	0.983123578	0.01617651	0.661088592	0.005098628	1.100363876	17	0.889848412	0.02415849	0.110151588	0.020487206	1	61.81803033	89.18456579	123.0891498	87.4	135.6	0.375308789	0.624691211	0.004612212	0.995387788	-0.005705103	ED
P60766	Cdc42	1	0.966342882	1.168534347	0.825017523	0.980867401	0.731511883	0.732474271	1	1.220916412	0.983585343	1.08199508	0.984895091	0.852752837	0.695441477	1	0.984822732	1.038840473	1.034675481	1.049350982	0.81719723	0.703543762	1	1.176530407	0.88266239	0.839828373	0.81732915	0.689395726	0.593356063	0.937251927	0.982881246	0.012522854	4.58E-06	0.013432456	0.536020905	28	0.906844738	0.002011291	0.093155262	0.001969389	1	79.85399975	115.2049694	76.31149749	53.1	51.6	8.54E-06	0.999991458	0.024446944	0.975553056	0.05616968	ED
Q6PHZ2	Camk2d	1	1.179961292	1.062514432	1.289570505	1.372714993	1.043332085	0.953850294	1	NA	NA	0.983444825	0.590023607	0.873389993	0.557684915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.136507665	0.9813693	0.00812304	0.000103258	0.030390285	0.03029561	12	0.960399878	0.010346732	0.039600122	0.009969295	1	123.1066277	177.6053213	65.68944291	54.6	37.7	0.003396767	0.996603233	0.500780038	0.499219962	-0.137363328	ED
F8VPT3	Lct	1	NA	NA	0.991040092	0.980125365	1.059049487	1.021319268	1	NA	NA	NA	NA	0.880900176	0.859156957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.991040092	0.980125365	0.002079661	0.045441086	0.001953968	3.690970407	8	0.990676258	0.000752748	0.009323742	0.000752431	1	480.8476851	693.7165707	505.8225754	353.2	189.3	0.012161692	0.987838308	0.000529111	0.999470889	-0.001037107	ED
O70274	Ptp4a2	1	1.23420684	1.005332452	1.170003134	0.979630276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.170003134	0.979630276	8.50E-08	0.004367798	0.000156019	3.670075969	5	0.999998393	0.002617294	1.61E-06	0.002633456	1	11768082.06	16977753.63	6402.134886	4000	192.4	0.001188696	0.998811304	4.25E-05	0.999957491	-0.167296451	ED
P39053-5	Dnm1	1	1.146848336	0.996118909	1.041041671	0.978980085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.041041671	0.978980085	2.78E-06	8.02E-05	7.59E-06	3.712598211	5	0.999998381	0.00078684	1.62E-06	0.000786941	1	359088.393	518055.0438	131726.3382	4000	190.4	2.16E-05	0.999978388	2.04E-06	0.999997955	-0.050843808	ED
Q8BGD9	Eif4b	1	0.908680511	0.935200811	0.875445448	0.883983217	0.885539706	0.755361509	1	1.08394153	1.224357894	0.912603315	0.9776179	1.332937352	1.729443937	1	0.954308351	1.042585186	0.865863965	1.027909986	1.026508294	1.023354032	1	0.851209348	0.706778756	NA	NA	0.898769008	1.041646258	0.875445448	0.9776179	6.38E-07	0.492985415	1.56E-06	4.532292548	26	0.915232715	0.005550779	0.084767285	0.005480474	1	1566339.31	2259749.955	577826.3357	4000	140.6	0.098101124	0.901898876	3.44E-07	0.999999656	0.121704248	ED
Q922B2	Dars	1	1.071545372	1.099753991	1.032882248	0.99555309	1.031961271	0.852323526	1	0.940681365	0.92966856	0.862165921	0.980952006	NA	NA	1	1.018726465	0.890539246	1.054264599	0.970605466	0.960143981	0.824973398	1	0.859555293	0.691708324	0.947236175	0.736293983	1.044276704	0.887209062	0.990059212	0.975778736	0.004533543	0.233998309	0.002078588	1.871282684	26	0.864574064	0.002282724	0.135425936	0.002078784	1	220.5780489	318.2268573	428.0978577	309.2	333.4	0.111148255	0.888851745	0.00110955	0.99889045	-0.002269184	ED
Q3UGR5	Hdhd2	1	1.111786302	0.995741096	1.028960276	0.975432305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.028960276	0.975432305	7.59E-05	0.002479398	0.000459375	3.527996169	5	0.99999839	0.000478456	1.61E-06	0.00048078	1	13171.98624	19003.15923	2175.62707	1508.6	200.3	0.000702284	0.999297716	0.000130191	0.999869809	-0.04098611	ED
Q9QXD8	Limd1	1	0.969206879	0.957309082	0.97616426	0.974633087	0.884718657	0.739531194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97616426	0.974633087	0.00881767	0.004325392	0.025330668	0.021104351	7	0.990867384	0.000108979	0.009132616	6.47E-05	1	113.4086389	163.6140809	72.08701019	58.8	43.2	0.170091849	0.829908151	0.545507862	0.454492138	0.011277308	ED
Q61191	Hcfc1	1	0.94689771	1.145137063	0.88676065	0.980287589	0.707620624	0.529433885	1	0.963988878	0.988473544	1.03098221	0.967143382	0.946334188	0.736520193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95887143	0.973715485	0.013619509	7.00E-06	0.019918444	0.121649657	14	0.932177858	0.002073758	0.067822142	0.001843099	1	73.42408804	105.9285677	58.42169177	43.2	36.1	5.75E-05	0.999942476	0.140698672	0.859301328	0.028680216	ED
Q9CR16	Ppid	1	0.904493715	0.880314334	0.895401559	0.927552472	0.876073536	0.829003996	1	0.890780076	0.940999555	0.926913559	0.90326875	0.886021374	0.873342693	1	0.952501438	1.036537267	0.945547157	1.01693949	0.970297827	1.014521153	1	1.0973777	1.222650365	1.028772796	1.166950895	1.114894182	1.139700515	0.936230358	0.972245981	0.001732737	0.572810651	0.000766861	4.911769797	28	0.906763771	0.001734169	0.093236229	0.001697808	1	577.1217139	832.6106346	1168.007916	876.6	128.8	0.104440195	0.895559805	0.000156103	0.999843897	0.051820504	ED
Q9DAR7	Dcps	1	0.89139091	1.14834984	0.989964474	1.043592843	0.979953325	0.9236885	1	0.958275919	0.909161833	0.952079897	0.899593639	1.019725891	1.123683162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.971022186	0.971593241	3.60E-06	0.268570215	1.73E-06	3.853182933	14	0.947160464	0.001070536	0.052839536	0.001026468	1	277993.3858	401059.679	540384.0704	4000	171.5	0.065159219	0.934840781	4.49E-07	0.999999551	0.014996943	ED
Q60864	Stip1	1	1.029709628	1.057691965	0.9859993	1.027021722	0.944633674	0.89164844	1	0.950627625	0.98176739	0.957885159	0.941378915	0.922089753	0.861941184	1	0.895536256	0.997720527	0.899262256	0.976232834	0.934659785	1.03201168	1	1.039382194	0.980072329	0.938395097	0.966675725	0.939669078	0.943477251	0.948140128	0.97145428	0.00279626	0.337471101	0.001860808	3.854187021	28	0.858853915	0.000401548	0.141146085	0.000367655	1	357.6205133	515.937341	494.3732749	361.6	168.7	0.080510168	0.919489832	0.000482569	0.999517431	0.038772437	ED
A0A087WNV1	Agfg1	1	1.071727181	1.040201953	0.919918657	0.971244577	0.871079148	0.801317928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.919918657	0.971244577	0.007117683	0.009357659	0.007130804	2.946074322	7	0.996335389	0.000353821	0.003664611	0.000354907	1	140.4951494	202.6916554	140.1309782	97.2	97.2	0.003166257	0.996833743	0.002414598	0.997585402	0.068881549	ED
Q80UG5-3	9-Sep	1	0.931684701	0.936924266	0.662322024	0.688341572	0.730491327	0.527660831	1	0.928604048	0.961020822	0.935399003	1.059249112	0.756032712	0.786155303	1	0.93655581	0.952154505	0.919002124	1.002017414	0.837452663	0.765142763	1	0.945955744	0.806394266	1.07878561	0.94023905	0.804059699	0.730865402	0.927200564	0.971128232	0.012553244	0.33904999	0.009517588	1.924036113	28	0.828496993	0.002951122	0.171503007	0.002614396	1	79.66068288	114.9260721	89.76939062	65.9	72.8	0.149817539	0.850182461	0.004922329	0.995077671	0.060937	ED
E9PX68	Slc4a1ap	1	NA	NA	1.125272261	1.0318271	0.67892228	0.462274673	1	0.860416472	0.811726152	0.75874097	0.910185192	0.682186883	0.566813782	1	NA	NA	NA	NA	0.425740211	0.299708434	NA	NA	NA	NA	NA	NA	NA	0.942006616	0.971006146	0.027240076	0.542376896	0.026426606	4.93831808	15	0.949130468	0.007409857	0.050869532	0.007388585	1	36.71061741	52.96222569	34.27834859	25.5	26.2	0.098961336	0.901038664	0.005322853	0.994677147	0.04503174	ED
Q99J77	Nans	1	NA	NA	0.913333373	0.970171244	0.807263306	1.011751875	1	NA	NA	1.000423593	1.199880353	1.450483494	1.549749834	1	0.894197089	0.81108955	0.871604456	0.823420558	0.793278314	0.732881259	1	NA	NA	NA	NA	0.650297487	0.581499337	0.913333373	0.970171244	0.004239802	2.989252558	0.000548542	4.472790087	20	0.918738809	0.010037906	0.081261191	0.009618203	1	235.8600654	340.2741467	1092.86	1107.3	94.6	0.400594408	0.599405592	0.000122625	0.999877375	0.075512983	ED
P58404-2	Strn4	1	1.054240581	0.912443216	1.078378774	0.969763126	0.852297571	0.636850279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.078378774	0.969763126	0.012505849	1.04E-06	0.039107434	0.039209023	7	0.99002992	0.000902269	0.00997008	0.000508988	1	79.96258278	115.3616216	51.07356546	42.4	29.3	2.65E-05	0.999973491	0.499351424	0.500648576	-0.090810497	ED
Q7TQH0	Atxn2l	1	NA	NA	1.020841884	0.966965854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.020841884	0.966965854	0.002328934	1.54E-05	0.02823492	0.028431603	3	65535	7.04E-05	NA	5.41E-05	1	429.3809503	619.4657677	70.55093443	58.7	40.4	0.000543014	0.999456986	0.498264557	0.501735443	-0.037423711	ED
Q91V76		1	1.156199348	1.198140287	0.93253405	0.966839089	0.910991046	0.867863134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93253405	0.966839089	0.004446498	4.87E-06	0.005217694	0.305316511	7	0.996120262	0.001658427	0.003879738	0.001609965	1	224.8960642	324.4564366	194.927721	135.7	132.9	1.59E-05	0.999984056	0.016802317	0.983197683	0.052988014	ED
P63280	Ube2i	1	1.010512028	0.996789654	0.831349808	0.920836303	0.893091926	0.729362791	1	1.186020303	1.150228299	1.025966934	1.011009449	NA	NA	1	1.008210098	1.065732765	0.871139763	1.014003268	0.879351068	0.856972979	1	1.070768609	0.772380849	0.850390096	0.846325223	0.751927228	0.737718217	0.86076493	0.965922876	0.008777603	0.0129377	0.000105775	0.027918556	26	0.909684241	0.001768905	0.090315759	0.00172793	1	113.9263146	164.3609291	6484.770771	3037.8	4000	0.31666387	0.68333613	0.00377439	0.99622561	0.132598188	ED
A1L341	Dyrk1a	1	0.890593367	1.018578498	1.31877744	1.41052353	1.499617982	2.233843104	1	1.13100355	1.408699303	NA	NA	1.242524749	1.219739124	1	0.850670505	0.950166376	0.970004973	0.965876758	0.977792306	1.19553788	1	1.131129503	0.655030693	0.834265583	0.5127396	0.667576635	0.482583684	0.970004973	0.965876758	1.89E-06	7.53E-05	7.27E-08	3.797612068	26	0.921434288	0.019359693	0.078565712	0.019359321	1	529841.4945	764399.6965	13755089.69	4000	186.1	1.98E-05	0.999980183	1.91E-08	0.999999981	0.013094564	ED
G3UYJ7	Gm20441;Gstt3	1	0.926775887	1.023564916	0.921374545	1.006123133	1.04372083	1.02280125	1	0.777666845	0.853705285	1.054867411	0.92370013	0.952297986	0.785362807	1	1.353284954	1.185570781	1.306510627	1.137106998	1.265451057	1.149492939	1	1.117719108	0.62267782	0.771380538	0.417541026	1.04907618	0.618545708	0.988120978	0.964911631	0.003829061	0.047834257	0.000941967	0.535387988	28	0.90935469	0.011295661	0.09064531	0.011107962	1	261.1606364	376.775155	976.2530372	667.6	735.7	0.082017203	0.917982797	0.001756319	0.998243681	-0.005909237	ED
A2A8E2	0610037L13Rik	1	0.963651798	0.969932818	1.041496688	0.964184674	0.798790711	0.62336177	1	NA	NA	NA	NA	0.778218945	0.786731864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.041496688	0.964184674	0.011581714	9.85E-05	0.01238401	0.505069503	10	0.975899524	0.000844164	0.024100476	0.000827822	1	86.34300808	124.5666296	82.71307956	57.5	56	0.000195042	0.999804958	0.023932604	0.976067396	-0.058895018	ED
P42669	Pura	1	1.121523801	1.143465878	0.915090538	0.964159464	1.044694422	0.97357062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.915090538	0.964159464	0.000311695	4.19E-06	0.005917505	0.006035428	7	0.996288675	0.001154065	0.003711325	0.001149226	1	3208.261551	4628.543029	334.4464308	280.1	191.7	0.000693303	0.999306697	0.495067198	0.504932802	0.07048298	ED
Q9DBJ1	Pgam1	1	1.039501567	1.015985904	0.996041088	0.930895173	1.011505012	0.929264471	1	0.935177523	0.868103923	0.924816199	0.832719533	0.941685104	0.969567624	1	1.014341095	1.156680881	1.02095123	1.059207297	0.924977775	0.924529224	1	NA	NA	1.009650962	0.994156093	1.079221164	1.026148864	1.002846025	0.962525633	0.001399295	0.007437549	0.000233863	0.228945177	26	0.911369087	0.000829765	0.088630913	0.000813127	1	714.6457855	1031.015931	4145.690395	2845.7	2963.8	0.031464014	0.968535986	0.00102044	0.99897956	-0.021939273	ED
Q9WUK2-2	Eif4h	1	0.958808643	1.076924444	0.921462727	0.913038878	0.903364238	0.723062281	1	1.197650105	1.18154513	1.143855506	1.103049659	1.105396039	1.041457853	1	1.05397763	1.04494737	1.043434958	1.010945357	0.924806704	0.823937783	1	1.033774058	0.781303988	0.757013158	0.840151823	NA	NA	0.982448842	0.961992118	0.004361124	0.001565968	0.017714598	0.016201397	26	0.918272202	0.00274222	0.081727798	0.00272413	1	229.2986599	330.8080395	107.7581731	89.1	63.2	0.088137334	0.911862666	0.522308073	0.477691927	-0.001667505	ED
P70671	Irf3	1	1.05629611	1.036694695	1.00943593	0.961921034	0.605049289	0.484470465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00943593	0.961921034	0.022985826	3.72E-06	0.026606548	0.299274082	7	0.994089324	0.001679661	0.005910676	0.001280438	1	43.50507093	62.76455008	40.92564299	29.1	26.3	1.24E-05	0.999987579	0.081645074	0.918354926	-0.028803148	ED
Q9CWK8	Snx2	1	0.999923658	0.979846288	1.042788067	0.961018552	0.785181731	0.770652363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.042788067	0.961018552	0.009082365	3.24E-05	0.009764613	0.515835385	7	0.99603195	0.000471834	0.00396805	0.00045217	1	110.1034836	158.8457498	104.3426584	72.5	71	6.28E-05	0.999937174	0.018578031	0.981421969	-0.061778742	ED
P63158	Hmgb1	1	1.014461896	0.975844464	0.948172522	0.948312793	0.879917757	0.81587326	1	0.987837451	1.041929048	0.937667603	0.972873578	0.762925814	0.8077273	1	0.925452405	1.026375137	0.876184819	1.043707873	0.951104109	1.044628564	1	1.073284024	0.944362271	0.816059645	0.84033173	0.818066073	0.74272197	0.906926211	0.960593186	0.006482978	0.01736134	3.58E-05	0.083723293	28	0.81448439	0.001342882	0.18551561	0.001173522	1	154.2500906	222.5358407	23174.40679	4000	4000	0.171750534	0.828249466	0.00042688	0.99957312	0.077592046	ED
