gene	struc	chn	decay.class	qtype	unq	tot	species	
TBK1	4iw0	A	U	hom	1	2	human
C1QTNF5	4f3j	A	X	hom	1	3	human
WBP4	2jxw	A	X	mon	1	1	human
MPZ	1neu	A	X	hom	1	2	human
BLK	1blj	A	X	mon	1	1	human
DEFB103A	1kj6	A	X	mon	1	1	human
BRD7	2i7k	A	X	mon	1	1	human
SNX22	2ett	A	X	mon	1	1	human
S100A5	2kax	A	X	hom	1	2	human
CLIC1	3p90	A	X	mon	1	1	human
MKNK1	2y9q	B	X	het	2	2	human
CHURC1	2jox	A	X	mon	1	1	human
GRIA4	4gpa	A	X	hom	1	2	human
RBM10	2m2b	A	N	mon	1	1	human
NRIP1	2gpo	C	X	het	2	4	human
PPP1R12B	2kjy	A	X	mon	1	1	human
BUB1	4r8q	A	U	mon	1	1	human
THAP11	2lau	A	X	mon	1	1	human
CACNB4	1t0j	B	X	het	3	3	human
ACR	1fiw	L	X	het	2	2	human
RNF38	4v3l	C	X	het	3	4	human
LEMD3	2ch0	A	N	mon	1	1	human
TGFBR3	4ajv	A	X	mon	1	1	human
HVCN1	3a2a	A	X	hom	1	2	human
GSTA1	1k3y	A	X	hom	1	2	human
MID2	2dmk	A	X	mon	1	1	human
CTPS2	3ihl	A	X	hom	1	4	human
UQCRC1	1be3	A	N	het	11	11	human
CDH24	2a4e	A	X	hom	1	2	human
TNS3	1wvh	A	U	mon	1	1	human
ITLN2	4wmq	A	X	hom	1	3	human
CHIT1	1waw	A	X	het	2	2	human
GLRX	1jhb	A	X	mon	1	1	human
ANGPT2	2gy7	A	X	het	2	2	human
SAMSN1	2kea	A	X	mon	1	1	human
NCF1	1kq6	A	X	mon	1	1	human
NT5C	2i7d	A	X	hom	1	2	human
PSEN1	5a63	B	X	het	4	4	human
MAGEA6	4v0p	A	X	hom	1	2	human
KCNJ5	3auw	B	X	het	2	8	human
PTPRE	2jjd	A	X	mon	1	1	human
ZNF224	2em8	A	X	mon	1	1	human
RNASE2	1k2a	A	X	mon	1	1	human
OTX1	2dms	A	X	mon	1	1	human
UBR1	3ny2	A	X	mon	1	1	human
XRCC5	1jey	B	U	het	2	2	human
CSNK1G1	2cmw	A	X	mon	1	1	human
TAF10	4wv4	A	X	het	2	2	human
CARHSP1	3aqq	A	N	hom	1	4	human
BCL3	1k1a	A	X	mon	1	1	human
DNAJB5	1hdj	A	X	mon	1	1	human
RASSF5	4oh8	B	X	het	2	2	human
ANXA4	2zoc	A	U	mon	1	1	human
TNFRSF11A	3qbq	B	X	het	2	6	human
NDRG2	2xms	A	X	hom	1	2	human
PDX1	1kz0	A	X	mon	1	1	human
CCT4	3iyg	D	U	het	8	8	human
KDM3A	4c8d	A	X	mon	1	1	human
MMP20	2jsd	A	X	mon	1	1	human
PSMB2	4r3o	K	U	het	14	28	human
CNOT6	3ngo	A	X	mon	1	1	human
RHEB	3t5g	A	E	het	2	2	human
PCK2	4ywd	A	X	mon	1	1	human
CUX1	1wh6	A	U	mon	1	1	human
SCFD1	1y9j	A	U	mon	1	1	human
LILRA5	2d3v	A	X	mon	1	1	human
HOXD11	1kz0	A	X	mon	1	1	human
SIRT3	4fvt	A	X	het	2	2	human
SEC24B	3eh1	A	U	mon	1	1	human
RP4-608O15.3	3zd1	A	X	mon	1	1	human
U2AF2	2m52	A	U	mon	1	1	human
ARHGEF7	1zsg	A	N	het	2	2	human
RNF7	2ecl	A	X	mon	1	1	human
KLRF2	4iop	B	X	het	2	2	human
ST18	2jx1	A	X	mon	1	1	human
TOM1L1	3rru	A	X	mon	1	1	human
SOD1	2c9s	A	E	hom	1	2	human
NR4A1	4jgv	A	X	hom	1	2	human
RTN4	2g31	A	N	mon	1	1	human
RBMY1J	2fy1	A	X	mon	1	1	human
CDH12	1zvn	A	X	hom	1	2	human
NPHP1	1s1n	A	X	mon	1	1	human
NR2F6	2ebl	A	X	mon	1	1	human
TNFSF15	2o0o	A	X	hom	1	3	human
FBN1	1uzk	A	X	mon	1	1	human
ACD	2i46	A	X	hom	1	2	human
POLR2L	4c3h	J	X	het	14	14	human
PARP15	3blj	A	X	mon	1	1	human
BRK1	4n78	E	X	het	6	6	human
GUCA1B	1jba	A	X	mon	1	1	human
CNTN4	3jxa	A	X	mon	1	1	human
GSTO2	3qag	A	X	hom	1	2	human
CHIA	3fxy	A	X	mon	1	1	human
SLC25A24	4n5x	A	U	mon	1	1	human
ADRB2	4gbr	A	X	het	2	2	human
CRYGA	1amm	A	X	mon	1	1	human
GPS2	2l5g	A	N	het	2	2	human
PXN	2vzg	A	U	het	2	2	human
KRT16	3tnu	A	X	het	2	4	human
DBX2	1kz0	A	X	mon	1	1	human
RARB	1hra	A	X	mon	1	1	human
PPP2CB	2ie3	C	X	het	3	3	human
ELL2	2e5n	A	X	mon	1	1	human
MRRF	1wih	A	E	mon	1	1	human
SLX4	4uyi	A	X	hom	1	6	human
JAK1	3eyh	A	X	mon	1	1	human
FCGR2A	1fcg	A	X	hom	1	2	human
PRLR	1bp3	B	X	het	2	2	human
ADAM10	2ao7	A	E	mon	1	1	human
ABHD14A-ACY1	1q7l	A	X	het	2	2	human
SCO1	2gqk	A	X	mon	1	1	human
FGF7	1qql	A	X	mon	1	1	human
INSRR	1g1h	B	X	het	2	2	human
GPHN	2fts	A	E	het	2	4	human
SFSWAP	2e60	A	X	mon	1	1	human
PYY	2dez	A	X	mon	1	1	human
UFC1	2z6o	A	E	mon	1	1	human
TTN	1tki	A	X	hom	1	2	human
DLG2	4h11	A	X	mon	1	1	human
SPON1	2zou	A	X	mon	1	1	human
DNAJB12	2ctp	A	U	mon	1	1	human
KCNAB1	1exb	A	X	het	2	8	human
EWSR1	2cpe	A	N	mon	1	1	human
PLXNA4	4e74	A	X	hom	1	2	human
LGALS9	2zhn	A	X	mon	1	1	human
IL12B	4oe8	A	X	het	3	3	human
SIGLEC14	2zg3	A	X	mon	1	1	human
PIK3CD	4xe0	A	X	mon	1	1	human
AIMP1	4r3z	A	U	het	3	3	human
BNIP3L	2ka1	A	U	hom	1	2	human
TFF2	1pcp	A	X	mon	1	1	human
SPOPL	3ivv	A	X	het	2	2	human
CDKL3	3zdu	A	X	hom	1	2	human
CEACAM8	4y88	A	X	mon	1	1	human
SOX2	1gt0	D	X	het	2	2	human
HSD11B1	4bb6	A	X	hom	1	2	human
SIAH1	2a25	A	X	het	2	4	human
ASL	1aos	A	X	hom	1	4	human
APOC2	1o8t	A	X	mon	1	1	human
TMEM141	2lor	A	X	mon	1	1	human
SNF8	3cuq	A	X	het	3	4	human
HIST1H3E	3x1t	A	X	het	4	8	human
SGMS1	2d8c	A	X	mon	1	1	human
SLC9A3	2htg	A	X	mon	1	1	human
SCO2	2rli	A	X	mon	1	1	human
ACAN	1tdq	B	X	het	2	2	human
MTA2	4bkx	A	U	het	2	4	human
SGSM3	2yuo	A	X	mon	1	1	human
SOX8	4euw	A	X	mon	1	1	human
EMD	1jei	A	U	mon	1	1	human
GFER	3o55	A	X	hom	1	2	human
PRKAR2B	3idc	B	X	het	2	2	human
PDE8B	3ecm	A	X	mon	1	1	human
RPGRIP1L	2yrb	A	X	mon	1	1	human
FABP5	1jjj	A	U	mon	1	1	human
KCNT2	5a6e	B	X	het	4	4	human
CTNNB1	2z6h	A	N	mon	1	1	human
ALDH2	3n80	A	E	hom	1	4	human
PLSCR5	1y2a	P	X	het	2	2	human
KCND1	1nn7	A	X	hom	1	4	human
RAB30	2ew1	A	X	mon	1	1	human
NLGN1	3biw	A	X	het	2	4	human
IDH1	1t09	A	U	hom	1	2	human
MICAL2	2e9k	A	U	mon	1	1	human
IL11	4mhl	A	X	mon	1	1	human
PAK4	4l67	A	X	mon	1	1	human
CAMP	2k6o	A	X	mon	1	1	human
RILP	1yhn	B	X	het	2	4	human
OBP2A	4run	A	X	mon	1	1	human
TXNRD3	3h8q	A	X	mon	1	1	human
CHRNA2	2k58	B	X	mon	1	1	human
CSNK1G3	4g16	A	X	mon	1	1	human
RBPMS2	2m9k	A	X	hom	1	2	human
PPP2R5D	3fga	B	X	het	5	5	human
RBBP8	1y98	B	X	het	2	2	human
RNF165	2kiz	A	X	mon	1	1	human
UBASH3A	2crn	A	X	mon	1	1	human
GSG2	2vuw	A	X	mon	1	1	human
PGA3	1pso	E	X	het	2	2	human
VPS36	2zme	B	X	het	3	4	human
ITGB3	3ije	B	X	het	2	2	human
EPS15	1c07	A	X	mon	1	1	human
ARHGEF6	1wyr	A	X	mon	1	1	human
OMP	1jyt	A	X	mon	1	1	human
ANXA8L1	1w3w	A	X	mon	1	1	human
PPIP5K1	3t9c	A	X	mon	1	1	human
PSMA8	4r3o	D	X	het	14	28	human
MTRNR2L1	1y32	A	X	mon	1	1	human
TRAPPC1	2j3t	C	X	het	4	4	human
FIGNL1	3d8b	A	E	hom	1	2	human
WNK1	4chb	C	E	het	2	2	human
IL5RA	3va2	C	X	het	2	3	human
TCF7	2lef	A	X	mon	1	1	human
DNAJB8	2dmx	A	X	mon	1	1	human
DIMT1	1zq9	A	U	hom	1	2	human
SLIT3	2v9t	B	X	het	2	2	human
B3GAT1	1v83	A	X	hom	1	2	human
SPIN2B	4mzf	B	X	het	2	2	human
YARS2	2pid	A	U	hom	1	2	human
TIMM9	2bsk	A	U	het	2	6	human
ARID3C	2kk0	A	X	mon	1	1	human
PTGS2	4ph9	A	X	hom	1	2	human
CAPZA2	1mq1	C	U	het	2	4	human
PLK4	4jxf	A	X	mon	1	1	human
SEPT8	2qag	B	U	het	3	6	human
LLGL1	3wp0	B	X	het	2	2	human
PGA4	1pso	E	X	het	2	2	human
WWP2	1nd7	A	X	mon	1	1	human
SHROOM4	2edp	A	X	mon	1	1	human
LGALS7B	1bkz	A	X	hom	1	2	human
IL18RAP	3wo4	C	X	het	3	3	human
BCAR1	3t6g	B	X	het	2	2	human
MEN1	3u85	A	X	het	2	2	human
PBX1	1puf	B	X	het	2	2	human
COL3A1	3dmw	A	X	hom	1	3	human
DDTL	3kan	A	X	hom	1	3	human
FLNA	2wfn	A	U	hom	1	2	human
FSHB	4mqw	B	X	het	3	3	human
APOM	2wew	A	X	mon	1	1	human
LDLRAP1	2g30	P	X	het	3	3	human
ZNF24	3lhr	A	X	hom	1	2	human
MALT1	3v55	A	X	mon	1	1	human
PPP4R3A	4wsf	A	E	het	2	2	human
PPIL1	2x7k	A	X	het	2	2	human
COPB2	5a1u	D	U	het	7	24	human
AKAP10	3im4	C	X	het	2	3	human
MANF	2w51	A	E	mon	1	1	human
HNRNPA2B1	1x4b	A	U	mon	1	1	human
DDX19A	3fmp	B	X	het	2	2	human
COQ9	4rhp	A	X	hom	1	2	human
THRSP	3ont	A	X	hom	1	2	human
SUN2	4fi9	A	N	het	2	6	human
UBTD2	1ttn	A	X	mon	1	1	human
QKI	4jvh	A	U	hom	1	2	human
CHRNB2	2k58	B	X	mon	1	1	human
DIABLO	3uih	P	E	het	2	4	human
AMFR	2lxp	C	X	het	3	3	human
MBTD1	2w0t	A	X	mon	1	1	human
PLG	4a5t	S	X	mon	1	1	human
UGT2B7	2o6l	A	X	hom	1	2	human
VAMP8	4wy4	A	X	het	4	4	human
SYT7	3n5a	A	X	mon	1	1	human
NASP	1pjn	A	U	het	2	2	human
SLC4A3	1bnx	A	X	mon	1	1	human
TNNC2	1a2x	A	X	het	2	2	human
NOTCH2	1ymp	A	E	mon	1	1	human
APEX1	4iem	A	U	mon	1	1	human
THAP4	3ia8	A	X	mon	1	1	human
CKB	3dre	A	X	hom	1	2	human
PHF7	1weq	A	X	mon	1	1	human
NLRP1	4im6	A	X	mon	1	1	human
GLYR1	4gur	B	N	het	3	3	human
TNFRSF4	2hev	R	X	het	2	6	human
GORASP2	3rle	A	U	mon	1	1	human
ASB11	4uuc	A	X	mon	1	1	human
STIL	4yyp	B	X	het	2	2	human
ZMYND10	2d8q	A	X	mon	1	1	human
SYNJ2BP	2jin	A	X	mon	1	1	human
BAX	3pl7	C	U	het	2	2	human
PVR	4fqp	A	U	mon	1	1	human
DUSP1	3ezz	A	X	hom	1	24	human
ACP5	2bq8	X	X	mon	1	1	human
AC113404.1	4hdq	B	X	het	3	3	human
FDX1	3n9y	C	X	het	2	2	human
PCDHA10	1wuz	A	X	mon	1	1	human
ARFIP2	1i49	A	X	hom	1	2	human
ARRB2	3p2d	A	X	mon	1	1	human
HIST1H4C	1eqz	D	X	het	4	8	human
G6PD	2bh9	A	U	hom	1	2	human
PKN1	1cxz	B	X	het	2	2	human
FOLR3	4kmy	A	X	mon	1	1	human
CDNF	4bit	A	X	mon	1	1	human
SRP19	4ue5	F	E	het	6	6	human
CLEC9A	3vpp	A	X	mon	1	1	human
TPM2	2w49	A	U	het	5	36	human
SP2	1sp2	A	X	mon	1	1	human
GAD2	2okk	A	X	hom	1	2	human
PRC1	4l3i	A	E	hom	1	2	human
SEPT6	2qag	B	X	het	3	6	human
ENO4	4btb	C	X	het	2	2	human
HOXD4	1kz0	A	X	mon	1	1	human
NUB1	1wju	A	X	mon	1	1	human
IKZF4	2ma7	A	X	mon	1	1	human
NANS	1wvo	A	E	mon	1	1	human
TTK	4js8	A	X	mon	1	1	human
ENOSF1	4a35	A	X	hom	1	2	human
TNS2	2loz	A	X	het	2	2	human
YKT6	3kyq	A	E	mon	1	1	human
LAMTOR5	3ms6	A	U	hom	1	2	human
RBMS3	1x5o	A	X	mon	1	1	human
SPRED1	3syx	A	X	mon	1	1	human
HIST1H2AL	4edu	T	X	het	2	4	human
ORAI3	4ehq	G	X	het	2	2	human
HIST1H3H	3x1t	A	X	het	4	8	human
SYN3	2p0a	A	X	hom	1	4	human
ZNF692	2d9h	A	X	mon	1	1	human
SYN1	1px2	A	X	hom	1	4	human
RAPGEF6	1d5g	B	X	het	2	2	human
ATXN7	2kkr	A	X	mon	1	1	human
GRIP2	1x5r	A	X	mon	1	1	human
CHKB	3lq3	A	X	hom	1	2	human
NPTN	2wv3	A	X	mon	1	1	human
C3	2a73	B	X	het	2	2	human
SRSF7	2hvz	A	N	mon	1	1	human
SAR1A	1f6b	A	U	hom	1	2	human
ZNF827	1awi	P	X	het	2	3	human
PDE9A	4gh6	A	X	hom	1	2	human
TOE1	2fc6	A	X	mon	1	1	human
HOXA6	1kz0	A	X	mon	1	1	human
USP4	3jyu	A	X	hom	1	2	human
CCL20	2jyo	A	X	mon	1	1	human
TRAP1	4z1h	A	U	mon	1	1	human
BRCA2	1n0w	B	X	het	4	4	human
FABP3	3wvm	A	X	mon	1	1	human
NUDT21	3q2t	A	U	het	2	4	human
PAPSS2	2ax4	A	U	hom	1	2	human
KCNQ4	4gow	A	X	het	2	2	human
ACKR1	4nuu	C	X	het	2	2	human
SEC22B	3egd	C	N	het	4	4	human
EN2	3zob	A	X	mon	1	1	human
SNX3	2csk	A	U	mon	1	1	human
GTF2E2	1d8j	A	U	mon	1	1	human
AP2A1	2xa7	A	U	het	5	5	human
HIST1H3J	3x1t	A	X	het	4	8	human
MICALL1	2ksp	B	E	het	2	2	human
KAT8	2pq8	A	X	mon	1	1	human
ACBD7	3epy	A	X	hom	1	4	human
ANXA5	1avr	A	U	mon	1	1	human
RIPK1	4ith	A	E	mon	1	1	human
HOXD13	2ld5	A	X	mon	1	1	human
NFAT5	1imh	C	X	hom	1	2	human
PTPN18	4gfu	A	X	het	2	2	human
CAPRIN1	4wbp	A	U	hom	1	2	human
HS3ST5	3bd9	A	X	mon	1	1	human
APOC3	2jq3	A	X	mon	1	1	human
RALGDS	2rgf	A	X	mon	1	1	human
SOX4	3u2b	C	X	mon	1	1	human
IL36G	4ize	A	X	mon	1	1	human
CHD6	2epb	A	X	mon	1	1	human
STS	1p49	A	X	mon	1	1	human
PPFIA2	3tad	A	X	het	2	2	human
SEC23B	3eg9	A	E	het	3	3	human
SERPINA6	4bb2	B	X	het	2	2	human
HAAO	2qnk	A	X	mon	1	1	human
PTPRN	2i1y	A	X	mon	1	1	human
SPTB	3edu	A	X	mon	1	1	human
TLR4	2z63	A	X	mon	1	1	human
RUNX2	1co1	A	U	mon	1	1	human
RNF44	4v3l	C	X	het	3	4	human
ERCC6	4cvo	A	X	hom	1	2	human
PRSS42	1uhb	P	X	het	3	3	human
IFNLR1	3og6	B	X	het	2	2	human
CPEB3	2mki	A	X	mon	1	1	human
EPB41L1	2he7	A	E	mon	1	1	human
SPEG	1u2h	A	X	hom	1	2	human
GADD45G	3ffm	A	X	hom	1	2	human
RPGRIP1	4qam	B	X	het	2	2	human
L3MBTL2	3f70	A	X	hom	1	2	human
REV1	4ext	A	X	het	3	3	human
CNOT6L	3ngo	A	X	mon	1	1	human
FOXL1	1d5v	A	X	mon	1	1	human
PDP1	3mq3	A	U	mon	1	1	human
HSPA2	4fsv	A	X	mon	1	1	human
MAPKAPK3	3r1n	A	X	mon	1	1	human
HDAC9	3uxg	B	X	het	2	2	human
OCLN	1xaw	A	X	mon	1	1	human
C5AR1	2k3u	B	X	het	2	2	human
DTX2	1v87	A	X	mon	1	1	human
RELA	1my5	A	U	hom	1	2	human
TYK2	3zon	A	X	mon	1	1	human
TAF8	4wv4	B	X	het	2	2	human
STON1-GTF2A1L	1nvp	C	X	het	4	4	human
TRBV20-1	3mfg	B	X	het	2	2	human
HOXD12	1kz0	A	X	mon	1	1	human
ALAS2	1h7d	A	X	mon	1	1	human
PTPN3	2b49	A	X	mon	1	1	human
DMD	1eg4	A	E	het	2	2	human
MXD3	1pd7	B	X	het	2	2	human
PRKACG	2uzt	A	X	het	2	2	human
PYGB	2gj4	A	U	hom	1	2	human
PIH1D1	4cv4	A	E	hom	1	2	human
HECW1	3l4h	A	X	mon	1	1	human
TADA2A	2aqe	A	X	mon	1	1	human
OAT	2oat	A	U	hom	1	4	human
DNAJC16	2cug	A	X	mon	1	1	human
HIST2H2AB	4edu	T	N	het	2	4	human
DDX21	2m3d	A	U	mon	1	1	human
CDH3	4oy9	A	X	mon	1	1	human
NFASC	3p3y	A	X	hom	1	2	human
DVL1	1mc7	A	X	mon	1	1	human
UBL3	2gow	A	X	mon	1	1	human
GNB1	1gg2	B	U	het	3	3	human
LDB1	2xjy	B	X	het	2	2	human
GIMAP2	2xto	A	X	mon	1	1	human
GLIPR2	4aiw	A	X	mon	1	1	human
ERCC4	1z00	B	U	het	2	2	human
ZFAND6	2kzy	A	X	mon	1	1	human
UNC13B	3kwu	A	X	mon	1	1	human
TRAF2	1czz	A	X	het	2	5	human
HDAC7	3c10	A	E	mon	1	1	human
DCK	3ipx	A	X	mon	1	1	human
UCHL5	4wlp	A	U	het	2	2	human
THEM5	4ae7	A	X	hom	1	2	human
HEXIM1	3s9g	A	U	hom	1	2	human
SH2B2	1yvh	B	X	het	2	2	human
PIEZO1	4rax	A	X	mon	1	1	human
GLOD4	3zi1	A	E	mon	1	1	human
HLTF	4hre	G	E	het	3	6	human
DOT1L	1nw3	A	X	mon	1	1	human
COL2A1	3ejh	E	X	het	2	2	human
STK3	4lg4	A	X	mon	1	1	human
MYD88	2z5v	A	X	mon	1	1	human
DACH2	1l8r	A	X	mon	1	1	human
IL12A	1f45	B	X	het	2	2	human
PPM1K	2iq1	A	X	mon	1	1	human
SELL	2lgf	B	X	het	2	2	human
CORT	2mi1	A	X	mon	1	1	human
TP53	2fej	A	X	mon	1	1	human
GMPR	2ble	A	X	hom	1	4	human
TRIM31	2ysl	A	X	mon	1	1	human
SERPINA10	3f1s	A	X	het	2	2	human
NFYB	1n1j	A	X	het	2	2	human
METTL21C	4mtl	A	X	hom	1	4	human
VAPA	2rr3	A	U	het	2	2	human
MTRNR2L13	1y32	A	X	mon	1	1	human
R3HDM1	1whr	A	E	mon	1	1	human
QPCT	2afo	A	X	mon	1	1	human
SYAP1	1x3a	A	U	mon	1	1	human
GUCA1A	2r2i	A	X	mon	1	1	human
NTRK1	1wwa	X	X	mon	1	1	human
SPRYD3	2yyo	A	X	hom	1	2	human
CRB1	4uu5	B	X	het	2	2	human
BUB1B	2wvi	A	X	mon	1	1	human
TRIM67	1cf0	C	X	het	2	2	human
FICD	4u0u	A	X	hom	1	2	human
MYH11	1i84	S	X	het	3	6	human
SCRIB	4wyt	A	X	mon	1	1	human
SNCG	5crw	B	X	het	2	2	human
ZHX3	2dn0	A	X	mon	1	1	human
MYL6B	1oe9	B	X	het	2	2	human
ZNF484	2ytp	A	X	mon	1	1	human
ADAMTS13	3vn4	A	X	mon	1	1	human
PLSCR2	1y2a	P	X	het	2	2	human
IRF4	5bvi	A	X	mon	1	1	human
EDC3	3d3j	A	E	hom	1	2	human
MICB	1je6	A	X	mon	1	1	human
HGS	3f1i	H	U	het	2	3	human
NTRK2	1wwb	X	X	mon	1	1	human
TRAPPC4	2jsn	A	X	mon	1	1	human
SYT3	3hn8	A	X	mon	1	1	human
GINS4	2q9q	B	U	het	4	4	human
EPAS1	2a24	A	X	het	2	2	human
CHRNA7	1kc4	B	X	het	2	2	human
PYDC1	2hm2	Q	X	mon	1	1	human
IFNA16	1rh2	A	X	mon	1	1	human
SRR	3l6b	A	E	hom	1	2	human
LARS	2wfd	A	U	hom	1	2	human
ZEB2	2da7	A	E	mon	1	1	human
TNR	1tdq	A	X	het	2	2	human
HIST1H3F	3x1t	A	X	het	4	8	human
ENO1	2xsx	A	U	hom	1	2	human
VCAM1	1ij9	A	X	mon	1	1	human
IL17RB	3vbc	A	X	mon	1	1	human
NCR2	1hkf	A	X	hom	1	2	human
POU2F2	1hdp	A	X	mon	1	1	human
ALDH1A2	5ac2	A	X	hom	1	4	human
PPP1R9A	2fn5	A	X	mon	1	1	human
ONECUT1	1s7e	A	X	mon	1	1	human
ABLIM3	1ujs	A	U	mon	1	1	human
PIK3C3	3ihy	A	X	mon	1	1	human
NCSTN	5a63	A	E	het	4	4	human
PDK4	2e0a	A	X	hom	1	2	human
NLRP10	2m5v	A	X	mon	1	1	human
SYTL4	3fdw	A	X	mon	1	1	human
HSH2D	2cs0	A	X	mon	1	1	human
ARHGEF1	1shz	C	U	het	2	2	human
RBFOX1	2cq3	A	X	mon	1	1	human
HOXA1	1kz0	A	X	mon	1	1	human
HMG20B	2crj	A	X	mon	1	1	human
FKBP8	2f2d	A	X	mon	1	1	human
BAIAP2	1y2o	A	U	hom	1	2	human
ELMO2	2vsz	A	X	hom	1	4	human
FGF10	1nun	A	X	het	2	2	human
FNBP1	2efl	A	E	hom	1	2	human
ENO2	2akz	A	U	hom	1	2	human
ST3GAL1	2wml	A	X	mon	1	1	human
ATP2B3	1cff	B	X	het	2	2	human
AP1S3	4hmy	S	X	het	5	5	human
HDAC2	4bkx	B	U	het	2	4	human
MIEN1	2ljk	A	X	mon	1	1	human
KLRC4-KLRK1	1hyr	A	X	het	2	3	human
GALC	4ufl	A	X	mon	1	1	human
HCFC1	4n3c	B	E	het	2	2	human
CPB2	3lms	A	X	het	2	2	human
FOXA3	1vtn	C	X	mon	1	1	human
GRK5	4tnb	A	X	mon	1	1	human
PRSS12	2k4r	A	X	mon	1	1	human
TNFSF13B	1osg	A	X	het	2	6	human
PITPNB	2a1l	A	X	mon	1	1	human
MAP1LC3A	3wal	A	X	mon	1	1	human
TFDP1	2aze	A	X	het	3	3	human
PABPC4	2k8g	A	U	mon	1	1	human
HIP1	3i00	A	X	hom	1	2	human
MYF5	1mdy	A	X	hom	1	2	human
MUSK	2iep	A	X	hom	1	2	human
PCTP	1ln1	A	X	mon	1	1	human
KIF2B	2gry	A	X	mon	1	1	human
TLE1	2ce9	A	X	het	2	3	human
CAPG	1j72	A	X	mon	1	1	human
ZMYND8	4cos	A	N	mon	1	1	human
DEFB4A	1fd3	A	X	hom	1	2	human
RGS4	1ezt	A	X	mon	1	1	human
ERCC6-PGBD3	4cvo	A	X	hom	1	2	human
DDX52	3dkp	A	U	mon	1	1	human
HGD	1ey2	A	X	hom	1	6	human
TLR3	1ziw	A	X	mon	1	1	human
RIMBP3C	2ege	A	X	mon	1	1	human
ARF1	1hur	A	E	hom	1	2	human
PGD	4gwg	A	U	mon	1	1	human
MERTK	4mha	A	X	mon	1	1	human
OBFC1	4jqf	A	X	mon	1	1	human
HGF	2hgf	A	X	mon	1	1	human
CTLA4	3bx7	C	X	het	2	4	human
TDP1	1jy1	A	X	mon	1	1	human
CAMK2A	1cdm	B	X	het	2	2	human
ACADS	1jqi	A	X	hom	1	4	human
LIN28A	2li8	A	X	mon	1	1	human
EIF4G2	3d3m	A	U	mon	1	1	human
APCS	4avv	A	X	hom	1	5	human
GFI1B	2kmk	A	X	mon	1	1	human
CALR	1k9c	A	U	mon	1	1	human
USP16	2i50	A	X	mon	1	1	human
PNLIPRP2	2pvs	A	X	mon	1	1	human
NTRK3	1wwc	A	X	mon	1	1	human
EFNA5	1shw	A	X	het	2	2	human
SULT2B1	1q20	A	X	mon	1	1	human
ANXA2	2hyu	A	U	mon	1	1	human
LYPLAL1	3u0v	A	X	mon	1	1	human
IFNAR1	3se4	A	X	het	3	3	human
SPIN1	4h75	A	U	het	2	2	human
SPINK4	1pce	A	X	mon	1	1	human
ERP27	2l4c	A	X	mon	1	1	human
CYP11B2	4dvq	A	X	hom	1	6	human
PLEKHB1	2d9v	A	X	mon	1	1	human
PWWP2B	4ld6	A	X	mon	1	1	human
NCF2	1e96	B	X	het	2	2	human
AC011513.3	2qsq	A	X	hom	1	2	human
UEVLD	3dl2	A	X	hom	1	2	human
KIR2DL5B	3wyr	A	X	hom	1	4	human
KMT2A	2jyi	A	X	mon	1	1	human
ANLN	4xoi	B	E	het	2	2	human
LATS2	4zri	C	X	het	2	2	human
MAP3K13	5cen	A	X	mon	1	1	human
REM2	3q85	A	X	mon	1	1	human
RBM5	2lk0	A	U	mon	1	1	human
MYO5C	4l8t	A	X	mon	1	1	human
SF1	1o0p	B	U	het	2	2	human
NLRP14	4n1j	A	X	hom	1	2	human
CTC-435M10.3	1olx	A	X	het	2	4	human
TGIF2	2lk2	A	X	mon	1	1	human
KLHL40	4asc	A	X	mon	1	1	human
PCDHA8	1wuz	A	X	mon	1	1	human
THEM4	4ae8	A	X	hom	1	2	human
FAM179B	5dn7	A	X	mon	1	1	human
DNAJC24	2l6l	A	X	mon	1	1	human
DRAP1	1jfi	A	N	het	3	3	human
INTS3	4owt	A	N	het	3	3	human
GCH1	1is7	A	X	het	2	20	human
NTSR1	2lyw	A	X	het	2	2	human
ISG15	1z2m	A	U	mon	1	1	human
TSHZ1	2dmi	A	X	mon	1	1	human
C1QA	1pk6	A	X	het	3	3	human
CBSL	4l0d	A	X	hom	1	2	human
RAB11A	4lx0	A	X	het	2	2	human
TOLLIP	2n31	A	U	mon	1	1	human
CPT2	2h4t	A	X	mon	1	1	human
BIN1	1mv0	B	E	het	2	2	human
VTCN1	4gos	A	X	mon	1	1	human
GU182353.5	2dli	A	X	mon	1	1	human
PHIP	3mb3	A	X	mon	1	1	human
KCNE1	2k21	A	X	mon	1	1	human
HOXB6	1kz0	A	X	mon	1	1	human
NUP107	3cqc	A	N	het	2	2	human
SLA	2cud	A	X	mon	1	1	human
TRPM6	1ia9	A	X	hom	1	2	human
GRN	1g26	A	U	mon	1	1	human
RNASE3	1dyt	A	X	mon	1	1	human
TYRO3	3qup	A	X	mon	1	1	human
LRRC4	3zyi	A	X	het	2	2	human
SNRPB2	1a9n	B	N	het	2	2	human
U2AF1L4	1jmt	A	X	het	2	2	human
MYO15B	2dlp	A	X	mon	1	1	human
EIF3G	2mjc	A	U	mon	1	1	human
GABPA	1awc	A	E	het	2	2	human
DNAJC3	3ieg	A	U	mon	1	1	human
NNT	1pt9	A	N	mon	1	1	human
CDKN3	1fq1	A	X	het	2	2	human
KCNH6	2le7	A	X	mon	1	1	human
RAC3	2c2h	A	X	mon	1	1	human
ALOX15B	4nre	A	X	mon	1	1	human
