gene	struc	chn	decay.class	qtype	unq	tot	species	
GLRX	1kte	A	X	mon	1	1	human
ADIPOR1	3wxv	A	X	het	3	3	human
TNNI3	1ozs	B	X	het	2	2	human
ATG101	5c50	A	X	het	2	2	human
CCND3	3g33	B	X	het	2	4	human
CDK4	3g33	A	U	het	2	4	human
LAP3	1lam	A	U	hom	1	6	human
ELF5	1wwx	A	X	mon	1	1	human
DAPK3	1yrp	A	X	hom	1	2	human
ATG5	4naw	B	X	het	4	4	human
CDK19	5hbe	A	X	het	2	2	human
PDE6H	1fqj	C	X	het	3	3	human
APOC3	2jq3	A	X	mon	1	1	human
PEPD	2iw2	A	U	hom	1	2	human
IGLV3-27	4aiz	B	X	hom	1	4	human
CPLX2	1kil	E	X	het	5	5	human
SIGLEC14	2zg2	A	X	mon	1	1	human
BTRC	1p22	A	X	het	3	3	human
ADARB2	2b7t	A	X	mon	1	1	human
SRA1	2yru	A	E	mon	1	1	human
CYP1A1	2hi4	A	X	mon	1	1	human
NEK9	5de2	C	E	het	2	2	human
PFKFB3	2dwo	A	X	hom	1	2	human
HIST1H2AJ	4edu	T	X	het	2	4	human
CXCR2	2lnl	A	X	mon	1	1	human
SRXN1	2rii	X	X	het	2	4	human
PWWP2B	4ld6	A	X	mon	1	1	human
TAF10	4wv4	A	X	het	2	2	human
RSPO2	4c99	B	X	het	2	4	human
ARID5B	2oeh	A	X	mon	1	1	human
FANCI	3s4w	A	E	het	2	2	human
HNRNPUL1	1zrj	A	E	mon	1	1	human
BPTF	2f6j	A	X	het	2	4	human
PREX1	4yon	A	X	het	2	2	human
TXNDC12	1sen	A	E	mon	1	1	human
IGLC1	4lld	B	X	het	2	2	human
CP	4ejx	A	X	het	3	3	human
CUTA	1osc	A	X	hom	1	3	human
FNDC5	4lsd	A	X	hom	1	2	human
SPON1	3coo	A	X	hom	1	2	human
APLP1	4rd9	A	X	hom	1	2	human
KDELC1	2di7	A	X	mon	1	1	human
DAZ4	2xs2	A	X	mon	1	1	human
HDC	4e1o	A	X	hom	1	2	human
MSI1	2rs2	A	X	mon	1	1	human
SLC4A2	1bzk	A	X	mon	1	1	human
ACVR1	3h9r	A	X	het	2	2	human
FOXD2	2hfh	A	X	mon	1	1	human
DOCK11	2wm9	A	X	het	2	4	human
IRF2	2irf	G	X	hom	1	2	human
BID	4bd2	C	U	het	2	4	human
SNX14	4pqp	A	X	mon	1	1	human
GLRA3	5cfb	A	X	hom	1	5	human
SRSF2	2dnm	A	E	mon	1	1	human
RIPK1	4neu	A	E	mon	1	1	human
GU182353.5	4n8v	G	X	het	4	4	human
HIST1H2AL	4edu	T	X	het	2	4	human
PTGDS	2wwp	A	X	mon	1	1	human
UPF1	2wjv	A	E	het	2	2	human
TUBB1	3j1t	C	X	het	3	3	human
CASK	1zl8	B	U	het	2	2	human
CORO1B	2b4e	A	U	mon	1	1	human
LRRFIP1	4h22	A	U	hom	1	2	human
CBR3	4z3d	A	E	hom	1	2	human
RCC1	1a12	A	U	hom	1	3	human
PDIA4	2dj1	A	U	mon	1	1	human
TRIM33	3u5o	A	E	het	2	2	human
SAT1	2b4d	A	X	hom	1	2	human
ZBTB32	3m5b	A	X	hom	1	2	human
RNGTT	2c46	A	E	hom	1	4	human
UBALD2	2dzl	A	X	mon	1	1	human
UBE2D2	4a4b	C	X	het	3	3	human
TUFM	1d2e	A	U	hom	1	4	human
KIR2DP1	4n8v	G	X	het	4	4	human
SASH3	2kea	A	X	mon	1	1	human
RADIL	3ec8	A	X	mon	1	1	human
PARP15	3v2b	A	X	mon	1	1	human
SLC25A24	4n5x	A	U	mon	1	1	human
MOB1B	4jiz	A	X	het	2	2	human
COPG2	3tjz	B	U	het	3	3	human
FCGR2C	3wjl	C	X	het	2	3	human
FERMT1	2kmc	A	X	mon	1	1	human
ITGB7	2brq	C	X	het	2	4	human
ATP5H	2wss	U	N	het	9	13	human
ARHGAP10	2mio	A	X	mon	1	1	human
GCDH	1siq	A	X	hom	1	4	human
HOXD10	2lp0	A	X	het	2	2	human
ZMIZ1	5aiz	A	X	mon	1	1	human
KCNAB2	1exb	A	X	het	2	8	human
RYR3	2bcx	B	E	het	2	2	human
SDHB	3sfe	B	N	het	4	4	human
ACOT4	3k2i	A	X	mon	1	1	human
ARHGAP27	3pp2	A	X	hom	1	4	human
TNFRSF17	4zfo	F	X	het	3	3	human
ERAP2	5ab2	A	X	het	2	2	human
EPHB2	1shw	B	X	het	2	2	human
KCTD15	5bxb	A	X	hom	1	5	human
WWTR1	2lay	A	U	het	2	2	human
ACOT2	3hlk	A	X	mon	1	1	human
AHNAK	4drw	E	E	het	2	3	human
ADAM17	3cki	A	X	het	2	2	human
SOD3	2jlp	A	X	hom	1	4	human
POM121C	4yi0	A	X	het	2	2	human
ANAPC10	4ui9	L	X	het	18	23	human
MTMR8	4y7i	A	X	hom	1	2	human
SEPT11	2qag	B	E	het	3	6	human
FNTB	1tn6	B	E	het	3	3	human
AZIN1	4zgz	A	X	het	2	2	human
SART3	2do4	A	U	mon	1	1	human
HOMER2	1i7a	A	X	het	2	2	human
ACTA2	3w3d	A	X	het	2	2	human
AQP2	4nef	A	X	hom	1	4	human
PTPMT1	3rgq	A	X	mon	1	1	human
THRA	2nll	B	X	het	2	2	human
CACYBP	2a26	A	E	hom	1	2	human
MAP3K12	5ceo	A	X	mon	1	1	human
FHOD1	3dad	A	X	mon	1	1	human
GNAT2	1fqj	A	X	het	3	3	human
AURKB	4af3	A	E	het	2	2	human
ATP6V0A2	2rpw	X	X	mon	1	1	human
KYNU	3e9k	A	X	hom	1	2	human
MACF1	4q58	A	X	het	2	2	human
HIST1H2BD	2xql	B	X	het	2	10	human
LRP5	3sob	B	X	het	3	3	human
CCNA2	2cch	B	X	het	3	3	human
AES	4om3	A	X	hom	1	4	human
NR5A2	1zdu	A	X	het	2	3	human
RHEBL1	3oes	A	X	mon	1	1	human
ELANE	4nzl	A	X	het	2	2	human
LNX2	5din	A	X	hom	1	2	human
RNASE1	4kxh	A	X	hom	1	2	human
FGFR2	1nun	B	X	het	2	2	human
RNF43	4kng	E	X	het	3	6	human
PF4	1f9q	A	X	hom	1	4	human
MMP2	1gxd	A	X	het	2	2	human
KDM6A	3avr	A	X	het	2	2	human
ZSCAN16	3lhr	A	X	hom	1	2	human
RECQL	2wwy	A	E	hom	1	2	human
KRT79	3tnu	B	X	het	2	4	human
TNNI3K	4yff	A	X	hom	1	2	human
PMM1	2fue	A	X	hom	1	2	human
GGA2	1mhq	A	X	mon	1	1	human
GRM1	3ks9	A	X	hom	1	2	human
VPS16	4bx9	C	E	het	2	2	human
CH507-9B2.2	4u7t	B	X	het	3	6	human
BCR	1k1f	A	X	hom	1	4	human
IFNA21	4z5r	D	X	het	3	3	human
ATP2A1	2voy	L	X	het	12	12	human
FLOT2	1win	A	E	mon	1	1	human
CNNM2	4iy0	A	X	hom	1	2	human
HSPA2	4hwi	A	X	het	2	2	human
SULT4A1	1zd1	A	X	mon	1	1	human
ADGRE5	2box	A	X	mon	1	1	human
SOCS4	2izv	A	X	het	3	3	human
DDX41	2p6n	A	X	mon	1	1	human
SLC4A3	1bzk	A	X	mon	1	1	human
CCL15	2hcc	A	X	mon	1	1	human
SETDB1	3dlm	A	X	mon	1	1	human
HIST1H2AA	1hio	A	X	het	4	8	human
PMM2	2q4r	A	E	mon	1	1	human
AMY1C	1xv8	A	X	hom	1	2	human
IGKV2D-30	3jau	L	X	het	3	180	human
TGFA	1mox	C	X	het	2	4	human
AC243687.1	3eap	A	X	mon	1	1	human
TSHZ3	2dmi	A	X	mon	1	1	human
NUCB2	1snl	A	X	mon	1	1	human
RELB	3jv4	A	X	het	2	2	human
GLOD5	3zw5	A	X	hom	1	2	human
HSPA1B	3d2f	B	X	het	2	2	human
MAP2K1	2p55	A	E	hom	1	2	human
PITPNA	1kcm	A	E	hom	1	2	human
CXADR	1jew	R	X	het	5	300	human
GALK2	2a2c	A	X	mon	1	1	human
RALBP1	2kwi	B	X	het	2	2	human
FABP6	1eal	A	X	mon	1	1	human
C1QB	1pk6	B	X	het	3	3	human
PGR	2ovh	A	X	het	2	2	human
RP5-877J2.1	1fqy	A	X	hom	1	4	human
SULT1C2	3bfx	A	X	mon	1	1	human
CLEC4E	4kzv	A	X	mon	1	1	human
SETD1A	3s8s	A	X	mon	1	1	human
MAPKAP1	3voq	A	X	hom	1	2	human
SYT4	1w15	A	X	hom	1	3	human
ANGPT1	4epu	A	X	hom	1	2	human
HEXIM1	2gd7	A	E	hom	1	2	human
CKS2	1cks	A	E	hom	1	6	human
NR2C1	3p0u	A	X	hom	1	2	human
SLC9A3	2mdf	A	X	mon	1	1	human
SYT5	4v11	A	X	het	2	2	human
CHRNB1	2k58	B	X	mon	1	1	human
RARB	1xdk	B	X	het	3	4	human
LONP1	2x36	A	U	hom	1	3	human
GRIA1	2aww	C	X	het	2	2	human
TOX2	2co9	A	X	mon	1	1	human
CTLA4	3bx7	C	X	het	2	4	human
RHOC	4xsh	A	E	het	2	2	human
UBQLN3	2dah	A	X	mon	1	1	human
GPX8	3cyn	A	X	mon	1	1	human
KCNJ2	1u4f	A	X	hom	1	4	human
PLA2G10	4uy1	A	X	mon	1	1	human
TH	4j6s	E	X	het	2	2	human
PAFAH1B3	1fxw	A	E	het	2	2	human
ZNF343	5ei9	E	X	mon	1	1	human
SLAMF6	2if7	A	X	hom	1	2	human
APOBEC3G	3v4k	A	X	hom	1	2	human
MID2	2ffw	A	X	mon	1	1	human
KHDRBS1	3qhe	B	U	het	2	2	human
MAST1	3ps4	A	X	hom	1	2	human
MYT1	1pxe	A	X	mon	1	1	human
LILRA2	2otp	A	X	hom	1	2	human
MLLT10	5dah	A	X	het	2	2	human
NTF3	3buk	A	X	het	2	4	human
AIFM1	3gd4	A	U	hom	1	2	human
PCIF1	2jx8	A	X	mon	1	1	human
TFF1	1hi7	A	X	hom	1	2	human
ANXA3	1axn	A	E	mon	1	1	human
UBE4B	3l1z	B	E	het	2	2	human
AC254944.3	3eap	A	X	mon	1	1	human
PIK3C2A	2iwl	X	X	hom	1	4	human
CASKIN2	4is7	A	X	hom	1	2	human
GORASP2	4edj	A	E	mon	1	1	human
GLYR1	4gur	B	U	het	3	3	human
SF3B4	1x5t	A	U	mon	1	1	human
MYB	1h88	C	X	het	2	3	human
KLRF2	4iop	B	X	het	2	2	human
PATL1	2xer	A	E	mon	1	1	human
CYP2C18	1dt6	A	X	mon	1	1	human
MARS	4bl7	A	E	het	2	2	human
SDC2	1ejp	A	X	hom	1	2	human
H2AFV	3waa	C	U	het	4	8	human
PTK2B	3gm1	A	X	het	2	3	human
ISG20	1wlj	A	X	mon	1	1	human
POT1	3kjo	A	X	mon	1	1	human
STAT5B	1y1u	A	X	hom	1	2	human
PDE12	4zkf	A	E	mon	1	1	human
DCX	2xrp	I	X	het	3	9	human
LAMC2	1tle	A	X	mon	1	1	human
SEMA4D	3ol2	A	X	het	2	4	human
LDHB	1i0z	A	E	hom	1	4	human
GCK	4lc9	B	X	het	2	2	human
IFNGR1	1fg9	C	X	het	2	5	human
NCOR2	1kkq	E	N	het	2	2	human
OCRL	3qis	A	U	het	2	2	human
BDH2	2ag5	A	X	hom	1	4	human
SATB1	4q2j	A	X	hom	1	4	human
CPA1	3fju	A	X	het	2	2	human
TIA1	2cqi	A	X	mon	1	1	human
UBA3	3gzn	B	E	het	3	3	human
IGLC3	4lld	B	X	het	2	2	human
SHBG	1kdk	A	X	hom	1	2	human
TLR9	3wpc	A	X	hom	1	2	human
CTSZ	1deu	A	X	mon	1	1	human
EIF3L	5a5t	L	U	het	8	8	human
BRK1	4n78	E	X	het	6	6	human
IRF2BPL	2cs3	A	E	mon	1	1	human
ACOX1	1is2	A	U	hom	1	2	human
POU2F1	1cqt	A	X	het	2	2	human
TOB2	2d5r	B	X	het	2	2	human
BACE1	4trw	A	X	het	2	2	human
TAOK1	1u5r	A	U	mon	1	1	human
MMP14	2mqs	A	X	het	2	4	human
RNASEL	4oau	C	X	hom	1	2	human
TAF11	1bh8	B	X	het	2	2	human
AHCYL2	3gvp	A	X	hom	1	4	human
ZC3H7A	2d9m	A	E	mon	1	1	human
PPOX	4ivm	B	X	mon	1	1	human
RING1	2h0d	B	X	het	2	2	human
CYP3A43	4d6z	A	X	mon	1	1	human
PTPN5	2cjz	A	X	mon	1	1	human
BMP2K	4wsq	A	X	mon	1	1	human
COL15A1	3n3f	A	X	hom	1	3	human
PPP1CA	3n5u	A	E	het	2	3	human
EEF1G	1pbu	A	U	mon	1	1	human
ZWILCH	3if8	B	U	het	2	2	human
FUOM	2wcu	A	X	hom	1	2	human
SETMAR	3f2k	A	X	het	2	2	human
NOTCH2	3v79	K	E	het	4	4	human
POLR2A	4gwq	H	N	het	8	8	human
AQP1	1fqy	A	X	hom	1	4	human
SCO2	2rli	A	X	mon	1	1	human
MYOD1	1mdy	B	X	hom	1	2	human
BCL6	3e4u	A	X	hom	1	2	human
CALM3	4jpz	C	X	het	3	3	human
SCAF4	3d9l	A	E	het	2	2	human
TNFSF12	4ht1	T	X	het	3	9	human
LGR5	4kng	A	X	het	3	6	human
IL16	1x6d	A	X	mon	1	1	human
REG1B	1qdd	A	X	mon	1	1	human
FKBP4	1n1a	A	E	hom	1	2	human
RFPL4A	2fbe	A	X	mon	1	1	human
NPPB	1yk1	E	X	het	2	3	human
TRAPPC1	2j3t	C	X	het	4	4	human
FGF1	2ki6	B	X	het	3	6	human
APBB1	2oei	A	X	het	2	2	human
A1CF	2dis	A	X	mon	1	1	human
TET3	5exh	C	X	mon	1	1	human
FOXC1	1d5v	A	X	mon	1	1	human
EIF3A	5a5t	A	U	het	8	8	human
TYRO3	4ff8	A	X	mon	1	1	human
CFH	2w80	A	X	het	2	2	human
CBL	1fbv	A	E	het	3	3	human
CAMKK1	1ckk	B	X	het	2	2	human
TLR2	1o77	A	X	hom	1	4	human
COPS5	4f7o	A	E	hom	1	2	human
PTPN4	3nfl	A	X	het	2	2	human
HSPA9	3n8e	A	U	hom	1	2	human
HNF4G	3cbb	A	X	hom	1	2	human
CPEB4	2dnl	A	X	mon	1	1	human
CEL	2bce	A	X	mon	1	1	human
ABHD5	5a4h	A	X	mon	1	1	human
PCDH9	2ee0	A	X	mon	1	1	human
NFASC	3p3y	A	X	hom	1	2	human
FRAT1	1gng	X	X	het	2	2	human
KIRREL	4ofd	A	E	hom	1	2	human
RLN2	6rlx	B	X	het	2	4	human
TATDN1	2xio	A	X	mon	1	1	human
CFP	1w0s	A	X	mon	1	1	human
IL15	2xqb	A	X	het	3	3	human
GTF2F2	1f3u	A	E	het	2	2	human
TCEA2	1tfi	A	X	mon	1	1	human
ACTN2	4d1e	A	X	hom	1	2	human
VAMP8	4wy4	A	X	het	4	4	human
KIAA0020	4wzw	A	U	mon	1	1	human
PRLR	4i18	C	X	het	3	3	human
DBNL	1x67	A	E	mon	1	1	human
IRF5	3dsh	A	X	hom	1	2	human
RP11-330H6.5	3wpc	A	X	hom	1	2	human
BPGM	2hhj	A	X	hom	1	2	human
CST7	2ch9	A	X	hom	1	2	human
NSL1	4nf9	C	X	het	2	2	human
ZC3H4	2cqe	A	U	mon	1	1	human
SOX10	4euw	A	X	mon	1	1	human
NFYA	4awl	A	X	het	3	3	human
TBL1X	2xtc	A	X	hom	1	4	human
DDX23	4nho	A	E	mon	1	1	human
GLOD4	3zi1	A	E	mon	1	1	human
HINT2	4njz	A	X	hom	1	2	human
SNF8	3cuq	A	X	het	3	4	human
MRI1	4ldq	A	X	hom	1	2	human
TAF8	4wv4	B	X	het	2	2	human
NLGN1	3biw	A	X	het	2	4	human
NCOA3	1kbh	A	X	het	2	2	human
EIF4E3	4b6v	A	X	mon	1	1	human
PCDHA2	1wuz	A	X	mon	1	1	human
PLA2G15	4x92	A	X	mon	1	1	human
GRIA3	3o21	A	X	hom	1	2	human
CAPN9	2p0r	A	X	het	2	4	human
APRT	1zn9	A	X	hom	1	2	human
AMY1B	1xv8	A	X	hom	1	2	human
DOHH	4d4z	A	E	mon	1	1	human
TP53BP1	1kzy	C	U	het	2	4	human
HIST1H3D	1u35	A	E	het	4	8	human
IL18	3wo4	A	X	het	3	3	human
PTRF	4qkv	A	N	hom	1	3	human
ANK1	3ud2	A	X	hom	1	3	human
PIGR	3chn	S	X	het	4	10	human
NMT1	4c2x	A	E	mon	1	1	human
MBNL3	2rpp	A	X	mon	1	1	human
DGKD	3bq7	A	X	hom	1	6	human
MME	2yb9	A	U	hom	1	2	human
MLEC	2kr2	A	U	mon	1	1	human
CXCL11	1rjt	A	X	mon	1	1	human
CBX3	3dm1	A	U	het	2	2	human
SELE	1esl	A	X	mon	1	1	human
FZD4	5cl1	C	X	het	2	4	human
ITSN1	3qbv	B	X	het	2	2	human
CLCNKA	2pfi	A	X	hom	1	2	human
ULK3	4wzx	A	X	het	2	2	human
PCK2	2qzy	A	X	mon	1	1	human
TSEN15	2gw6	A	X	hom	1	2	human
GALNT1	1xhb	A	E	mon	1	1	human
CTSS	4mzs	A	X	mon	1	1	human
TYW5	3al5	A	X	hom	1	2	human
LASP1	4f14	A	X	het	2	2	human
DLX2	4xrs	G	X	het	2	2	human
EPHA5	3fxx	A	X	het	2	2	human
CCM2	4y5o	A	X	het	2	2	human
ARHGAP20	3msx	B	X	het	2	2	human
ATP1A4	3n23	A	X	het	3	3	human
SRF	1hbx	A	X	het	2	3	human
RORC	3l0l	A	X	het	2	4	human
TTN	1tki	A	X	hom	1	2	human
PCNA	4ztd	A	E	het	3	6	human
LGMN	4aw9	A	U	het	2	2	human
PKP2	3tt9	A	X	mon	1	1	human
MARK4	3fe3	A	X	hom	1	2	human
FES	4dyl	A	X	hom	1	2	human
SPOP	3hqi	A	X	het	2	4	human
TRA2B	2kxn	B	U	mon	1	1	human
ASAP1	2rqu	A	X	het	2	2	human
CTPS2	3ihl	A	X	hom	1	4	human
SEC13	5a9q	6	U	het	10	304	human
PCDHA5	1wuz	A	X	mon	1	1	human
FAM212A	4xbu	B	X	het	2	2	human
KDM2A	4qwn	A	E	het	3	3	human
PCGF6	2djb	A	X	mon	1	1	human
SAA1	4ip8	A	X	hom	1	4	human
ALKBH5	4npm	A	X	mon	1	1	human
PER1	4dj2	A	X	hom	1	2	human
RRP9	4jxm	A	E	mon	1	1	human
NONO	3sde	B	U	het	2	2	human
CD69	3hup	A	X	hom	1	2	human
ULK1	4wno	A	X	mon	1	1	human
IGF1	2dsr	I	X	het	3	3	human
RBM38	2mgz	B	X	het	2	2	human
CD300A	2q87	A	X	hom	1	3	human
NLRC4	5aj2	B	X	het	3	3	human
DGKA	1tuz	A	N	mon	1	1	human
ITGA5	4wk4	A	N	het	3	3	human
ADAM8	4dd8	A	X	mon	1	1	human
ADSS	2v40	A	E	hom	1	2	human
LIN7A	2dkr	A	X	mon	1	1	human
F3	1fak	T	U	het	4	4	human
TOP3A	4cgy	A	X	het	2	2	human
CTSB	3k9m	A	U	het	2	2	human
TRNAU1AP	2div	A	X	mon	1	1	human
ANLN	4xoi	B	U	het	2	2	human
HK2	2nzt	A	N	hom	1	2	human
SPON2	3d34	A	X	hom	1	2	human
ECT2	3l46	A	X	hom	1	2	human
VPS4B	4u7y	A	U	het	2	2	human
MYH3	2w4g	M	X	het	3	3	human
CAPN3	4okh	A	X	hom	1	2	human
TCEB1	4wqo	C	E	het	4	4	human
AL158801.1	1fbv	C	X	het	3	3	human
GPSM2	3sf4	A	X	het	2	2	human
NDC80	2igp	A	U	mon	1	1	human
DDB2	4e5z	B	X	het	2	2	human
A2M	4acq	A	X	hom	1	4	human
ING3	1x4i	A	X	mon	1	1	human
MAP3K14	4idt	A	X	hom	1	2	human
NUMB	1ddm	A	E	het	2	2	human
NT5C2	5cr7	A	E	hom	1	4	human
F2	2a45	B	X	het	5	10	human
HIST1H2AE	2cv5	C	X	het	4	8	human
MAFB	2wt7	B	X	het	2	2	human
PGLYRP1	2r2k	A	X	hom	1	4	human
RABGAP1L	4nc6	A	X	mon	1	1	human
PRKD2	2coa	A	X	mon	1	1	human
CUEDC1	2dhy	A	X	mon	1	1	human
FXYD2	3kdp	G	X	het	3	3	human
TRAPPC6B	2cfh	C	X	het	2	2	human
CAND1	1u6g	C	E	het	3	3	human
PDXP	2cfr	A	X	hom	1	2	human
FOXK2	2c6y	A	X	hom	1	2	human
LNX1	3vqg	A	X	het	2	2	human
CASC5	4nf9	A	U	het	2	2	human
HLA-DRB4	1aqd	B	X	het	3	3	human
IGHD	1zvo	C	X	het	2	4	human
CHCHD5	2lql	A	X	mon	1	1	human
ADAMTS13	3ghn	A	X	mon	1	1	human
PIN1	1i8g	B	E	het	2	2	human
CRABP2	1cbq	A	X	hom	1	3	human
CASQ1	5crg	A	X	hom	1	2	human
BICC1	4rqn	A	X	mon	1	1	human
HIST3H2BB	2xql	B	X	het	2	10	human
KMT2C	5f6k	C	X	het	4	7	human
ARL6	2h57	A	X	mon	1	1	human
MTHFD1L	2eo2	A	U	mon	1	1	human
FKBP6	3b7x	A	X	mon	1	1	human
MLLT3	2mv7	A	X	het	2	2	human
RAB4B-EGLN2	1z0k	A	X	het	2	2	human
ST13	4j8c	A	E	hom	1	2	human
LGALSL	3b9c	A	X	hom	1	4	human
UNCX	3lnq	A	X	mon	1	1	human
ZMYND10	2dan	A	X	mon	1	1	human
YTHDC1	2yud	A	E	mon	1	1	human
CSH2	1hwg	A	X	het	2	3	human
BNIP3	2j5d	A	X	hom	1	2	human
PDK3	1y8p	A	X	het	2	4	human
CELA1	2d26	C	X	het	3	3	human
SYT13	1wfm	A	X	mon	1	1	human
TAOK2	1u5r	A	X	mon	1	1	human
CDK5R1	1ung	D	X	het	2	2	human
CHD7	2ckc	A	X	mon	1	1	human
LRIG3	3so5	A	X	hom	1	2	human
PML	2mvw	A	E	hom	1	2	human
AKR1C1	4xo7	A	X	hom	1	2	human
HIST1H2BN	2xql	B	X	het	2	10	human
AP1S1	4p6z	S	X	het	6	6	human
COASY	2f6r	A	X	mon	1	1	human
HMGCR	1dq8	A	X	hom	1	4	human
GTF2I	2e3l	A	U	mon	1	1	human
DTX3L	3pg6	A	U	hom	1	2	human
U2AF1L5	1jmt	A	X	het	2	2	human
KDM5A	3gl6	A	X	het	2	4	human
BUB1	4a1g	A	E	het	2	2	human
ITGAM	1bhq	1	X	hom	1	2	human
PGC	1htr	P	X	het	2	4	human
ZFYVE16	3t7l	A	X	mon	1	1	human
TXNRD2	3dgz	A	E	hom	1	2	human
SETSIP	2e50	A	X	hom	1	2	human
COL4A6	1t60	C	X	het	2	6	human
CEP170	4jon	A	U	mon	1	1	human
DKK2	2jtk	A	X	mon	1	1	human
UGP2	4r7p	A	E	hom	1	8	human
RAB27B	2zet	A	X	het	2	2	human
HIF1A	1lqb	D	X	het	4	4	human
NKX1-2	1omq	A	X	mon	1	1	human
CRYBB1	1oki	A	X	hom	1	2	human
ITGA1	2m32	A	X	het	2	4	human
ALX3	3lnq	A	X	mon	1	1	human
NOS1	4uch	A	X	hom	1	2	human
NLGN4X	2wqz	A	X	het	2	2	human
POLR2J	5flm	K	X	het	12	12	human
CGB5	1qfw	B	X	het	6	6	human
DUSP3	3f81	A	E	hom	1	2	human
HLA-DRA	2icw	A	X	het	6	6	human
IL13	3lb6	A	X	het	2	2	human
AK4	2bbw	A	X	mon	1	1	human
CUL3	4eoz	B	E	het	2	4	human
RRM1	3hnd	A	U	hom	1	2	human
ZNRF3	4cdk	A	X	het	2	2	human
ABCB6	3nh9	A	X	mon	1	1	human
RYR2	2bcx	B	X	het	2	2	human
SERPINA6	4bb2	B	X	het	2	2	human
FRS3	2kup	A	X	het	2	2	human
TP73	2mps	B	X	het	2	2	human
KCNQ4	4gow	A	X	het	2	2	human
IRF4	2dll	A	X	mon	1	1	human
WNT8A	4f0a	B	X	het	2	2	human
HIST1H3I	1u35	A	X	het	4	8	human
FHIT	2fit	A	X	hom	1	2	human
HIF3A	1lm8	H	X	het	4	4	human
TCF7L2	2gl7	B	X	het	3	3	human
LYPLA1	1fj2	A	E	mon	1	1	human
UNC119	4goj	C	X	het	2	2	human
DIS3L2	4pmw	A	X	mon	1	1	human
AUH	1hzd	A	X	hom	1	6	human
DNAJA1	2och	A	U	mon	1	1	human
GAN	3hve	A	X	het	2	2	human
CASS4	2cre	A	X	mon	1	1	human
NDUFAB1	2dnw	A	E	mon	1	1	human
NKX2-5	4s0h	B	X	het	2	2	human
PIWIL1	3o3i	X	X	hom	1	2	human
PAX6	3lnq	A	X	mon	1	1	human
CSNK1D	1ckj	A	E	hom	1	2	human
ATP5G1	5ara	J	X	het	11	22	human
CHRNA9	4uy2	A	X	het	2	2	human
ITPR2	1xzz	A	X	mon	1	1	human
EP300	1l3e	B	X	het	2	2	human
RFXANK	4qqm	A	X	het	2	2	human
DAB2	1m7e	A	E	het	2	2	human
FAN1	4rec	A	X	hom	1	2	human
SIRT2	4x3o	A	X	het	2	2	human
GFPT2	2zj3	A	X	hom	1	2	human
COPG1	3tjz	B	U	het	3	3	human
TUSC3	4m91	A	X	het	2	2	human
KCNH8	3ukn	A	X	hom	1	2	human
IGFBP6	1rmj	A	X	mon	1	1	human
VPS4A	2k3w	A	X	het	2	2	human
IYD	4ttc	A	X	hom	1	2	human
DTD1	2okv	A	U	hom	1	2	human
GCKR	4lc9	A	X	het	2	2	human
KLF2	2wbu	A	X	mon	1	1	human
THOC1	1wxp	A	U	mon	1	1	human
HERPUD2	2kdb	A	X	mon	1	1	human
IL1B	4g6m	A	U	het	3	3	human
CDK5R2	3o0g	D	X	het	2	2	human
DPYSL5	4b92	A	X	hom	1	4	human
CLIC3	3fy7	A	X	mon	1	1	human
TGIF2	2lk2	A	X	mon	1	1	human
CBX5	3fdt	A	U	het	2	2	human
SNRNP200	4kit	B	U	het	2	2	human
EZH2	2qxv	B	X	het	2	2	human
PMP2	4a8z	A	X	hom	1	2	human
LDHC	3h3f	A	X	hom	1	4	human
PCID2	3t5x	A	E	het	2	2	human
KDM4C	2xdp	A	X	hom	1	2	human
AHR	4m4x	A	N	hom	1	2	human
ADAP1	3fm8	C	X	het	2	2	human
H3F3C	2ktb	A	X	het	2	2	human
REN	3o9l	A	X	het	2	2	human
SCP2	2c0l	B	E	het	2	2	human
SEMA6A	3al8	A	X	het	2	4	human
PRTFDC1	2jbh	A	X	hom	1	4	human
TTL	4i4t	F	X	het	4	6	human
AK6	3iim	A	X	mon	1	1	human
ZC3H12C	3v33	A	U	mon	1	1	human
XYLB	4bc5	A	X	mon	1	1	human
CSDE1	2yty	A	E	mon	1	1	human
HMGCLL1	2cw6	A	X	hom	1	2	human
PATZ1	2eps	A	X	mon	1	1	human
CAMKMT	4pwy	A	X	hom	1	2	human
HNRNPCL4	1txp	A	X	hom	1	4	human
NOTCH1	3v79	R	X	het	4	4	human
AC136352.5	1jew	R	X	het	5	300	human
DNAJB12	2ctp	A	X	mon	1	1	human
CA9	3iai	A	X	hom	1	2	human
PRSS2	4dg4	A	X	het	2	2	human
MYF6	1mdy	B	X	hom	1	2	human
PLXNB2	4e71	A	X	hom	1	2	human
SEC14L2	4uyb	A	X	mon	1	1	human
FCGR3B	1e4k	C	X	het	2	3	human
SP6	1va1	A	X	mon	1	1	human
UBA5	3guc	A	X	hom	1	2	human
GIF	3kq4	A	X	het	2	2	human
CCKBR	1l4t	A	X	mon	1	1	human
CCR5	4mbs	A	X	mon	1	1	human
IL6R	1p9m	C	X	het	3	6	human
CKMT2	1crk	A	X	hom	1	8	human
SYN1	1auv	A	X	hom	1	4	human
RND2	1m7b	A	X	mon	1	1	human
HOXA4	2r5z	A	X	het	2	2	human
UQCR11	1sqq	K	U	het	11	22	human
AP4M1	3l81	A	X	het	2	2	human
