gene	struc	chn	decay.class	qtype	unq	tot	species	
Nedd8	1r4m	I	E	het	3	3	mouse
Snx19	4p2j	A	X	mon	1	1	mouse
Cux1	1wh8	A	X	mon	1	1	mouse
Gm4799	4wv4	A	X	het	2	2	mouse
Pdzd3	2v90	A	X	hom	1	6	mouse
Htra3	4ri0	A	X	hom	1	3	mouse
Arid4b	2mam	A	X	mon	1	1	mouse
Per3	4dj3	A	X	hom	1	2	mouse
Sln	3w5a	C	X	het	2	3	mouse
Aim1	2dad	A	X	mon	1	1	mouse
Rgs17	1zv4	X	X	mon	1	1	mouse
Eif3k	5a5t	K	N	het	8	8	mouse
Pdlim2	2pa1	A	U	mon	1	1	mouse
Ppif	4tot	A	X	het	2	2	mouse
A2m	1ayo	A	X	hom	1	2	mouse
Eif4h	2dng	A	E	mon	1	1	mouse
Mast4	2w7r	A	E	hom	1	2	mouse
Msn	1sgh	A	E	het	2	2	mouse
Rpl35a	3jag	f	E	het	80	80	mouse
Snx6	3hpb	A	N	mon	1	1	mouse
Igsf9	1v5j	A	X	mon	1	1	mouse
Serpinf2	2r9y	A	X	mon	1	1	mouse
Fgf4	1ijt	A	X	mon	1	1	mouse
Sec24b	3egd	B	E	het	4	4	mouse
Spty2d1	5bs7	E	U	het	3	6	mouse
Lss	1w6j	A	X	mon	1	1	mouse
Syt2	2np0	B	X	het	2	2	mouse
Rhoj	2atx	A	X	mon	1	1	mouse
Cant1	2h2n	A	X	hom	1	2	mouse
Lig1	1x9n	A	X	mon	1	1	mouse
Npc1l1	3qnt	A	X	mon	1	1	mouse
Psmb6	4r3o	H	N	het	14	28	mouse
Ksr2	2y4i	B	X	het	2	2	mouse
Creb1	2lxt	C	E	het	3	3	mouse
Prim2	3l9q	A	U	hom	1	4	mouse
Klk1b5	1sgf	A	X	het	3	6	mouse
Hsbp1	3ci9	A	X	hom	1	6	mouse
Vapa	1z9o	A	E	het	2	12	mouse
Gnb4	3ah8	B	X	het	4	4	mouse
Itsn2	4iio	A	X	het	2	3	mouse
Pyy	2df0	A	X	mon	1	1	mouse
Pcdhb14	1wyj	A	X	mon	1	1	mouse
Oas1g	4ig8	A	X	mon	1	1	mouse
Serpina3n	1yxa	A	X	mon	1	1	mouse
Itgb1	4wk4	B	U	het	3	3	mouse
Tbpl2	1c9b	B	X	het	2	2	mouse
Mst1r	4qt8	A	X	het	2	2	mouse
Pot1a	1xjv	A	X	mon	1	1	mouse
Fancl	3zqs	A	X	hom	1	4	mouse
Sart3	2do4	A	U	mon	1	1	mouse
Rpl15	3jaj	N	U	het	83	83	mouse
Cd2	1a6p	A	X	hom	1	2	mouse
H3f3a	5bnx	A	U	het	4	4	mouse
Pard3b	2k20	A	X	het	2	2	mouse
Gnb1	3ah8	B	U	het	4	4	mouse
Atxn1	1oa8	A	X	hom	1	4	mouse
Csrp1	2o13	A	E	mon	1	1	mouse
Lcn5	1epa	A	X	hom	1	2	mouse
Sox17	4a3n	A	X	hom	1	2	mouse
Fgfr4	3b2t	A	X	hom	1	4	mouse
Cetn1	2a4j	A	X	het	2	2	mouse
Ptprb	2ahs	A	X	mon	1	1	mouse
Itpr2	1xzz	A	X	mon	1	1	mouse
Pcgf2	2h0d	A	X	het	2	2	mouse
Zbtb32	3m5b	A	X	hom	1	2	mouse
Ifi202b	4jbk	A	X	hom	1	2	mouse
Smtnl1	2k3s	A	X	het	2	2	mouse
Spint2	4u32	X	X	het	2	2	mouse
Camk2g	2ux0	A	E	hom	1	12	mouse
Trav14n-1	1kj2	A	X	het	5	5	mouse
Cnn2	1wyn	A	U	mon	1	1	mouse
Myl10	2w4g	B	X	het	3	3	mouse
Fbxo43	5dmv	D	X	het	2	2	mouse
Abce1	3jag	jj	E	het	80	80	mouse
Mif	1mfi	A	E	hom	1	3	mouse
Mylk4	2x4f	A	X	mon	1	1	mouse
Gm2000	4v6x	Ch	X	het	82	84	mouse
Fkbp1b	4c02	B	X	het	2	2	mouse
Nr2f6	2ebl	A	X	mon	1	1	mouse
Rprd1a	4jxt	A	X	het	2	2	mouse
Pdlim4	2v1w	A	X	hom	1	8	mouse
Kxd1	3jaj	m	X	het	83	83	mouse
Map3k8	4y83	A	X	mon	1	1	mouse
Igkv6-15	1i3g	L	X	het	2	2	mouse
Abcb6	3nh9	A	X	mon	1	1	mouse
Tfdp1	2aze	A	E	het	3	3	mouse
Ppt1	3gro	A	X	hom	1	2	mouse
Srp68	4ue5	C	U	het	6	6	mouse
Qars	4r3z	C	E	het	3	3	mouse
Npr1	1t34	A	X	het	2	3	mouse
Rbp4	3bsz	E	X	het	4	10	mouse
St14	1eaw	A	X	het	2	2	mouse
Atp6v0a1	2rpw	X	X	mon	1	1	mouse
Igkv12-46	1a2y	A	X	het	3	3	mouse
Taldo1	2e1d	A	E	hom	1	2	mouse
Mybl1	1h8a	C	X	het	2	3	mouse
Gdf6	3evs	B	X	het	2	4	mouse
Cox7b	2y69	K	X	het	13	13	mouse
Rpl36al	3jaj	o	X	het	83	83	mouse
Gnat2	1fqj	A	X	het	3	3	mouse
Zbtb48	2yy9	A	X	hom	1	2	mouse
Prkaca	3j4q	D	U	het	3	5	mouse
Slc4a1ap	4h87	A	X	hom	1	2	mouse
Tead3	3kys	A	X	het	2	2	mouse
Lamc1	1npe	B	X	het	2	2	mouse
Pknox1	4xrs	A	X	het	2	2	mouse
Chn1	1xa6	A	X	mon	1	1	mouse
Plau	3laq	A	X	het	2	2	mouse
Ighv1-75	1ktr	H	X	het	4	4	mouse
Ap2s1	2xa7	S	X	het	5	5	mouse
Grk6	2acx	A	X	hom	1	2	mouse
Gm13697	4c9b	B	X	het	2	2	mouse
Syncrip	2dk2	A	U	mon	1	1	mouse
Mras	3kko	A	X	mon	1	1	mouse
Cbs	1m54	A	X	hom	1	2	mouse
Hars	4phc	A	E	hom	1	2	mouse
mt-Atp6	5ara	W	X	het	11	22	mouse
Ptgds	2wwp	A	X	mon	1	1	mouse
Csf3	2d9q	A	X	het	2	4	mouse
Gm20498	2eno	A	X	mon	1	1	mouse
Mtrr	2qtl	A	X	mon	1	1	mouse
Sox21	1gt0	D	X	het	2	2	mouse
Sar1a	1f6b	A	U	hom	1	2	mouse
Ctnnbl1	4mfu	A	X	hom	1	2	mouse
Ak2	2ak2	A	E	mon	1	1	mouse
Ak3	2ak3	A	X	mon	1	1	mouse
Gsto2	3qag	A	X	hom	1	2	mouse
Msh6	2o8e	B	N	het	2	2	mouse
ENSMUSP00000036849	1wrd	A	X	het	2	2	mouse
Man1b1	1x9d	A	X	mon	1	1	mouse
Pglyrp4	2eav	A	X	hom	1	2	mouse
Lrp4	3v65	B	X	het	2	4	mouse
Mesdc2	3ofh	A	E	mon	1	1	mouse
Ncam1	1qz1	A	X	hom	1	2	mouse
Gm18025	3jaj	SC	X	het	83	83	mouse
Prdx5	4k7n	A	E	hom	1	2	mouse
Myh4	2w4g	M	X	het	3	3	mouse
Ggact	1vkb	A	X	mon	1	1	mouse
Rapgef6	2d93	A	X	mon	1	1	mouse
Dcc	3pzd	B	X	het	2	2	mouse
Acad11	2wbi	A	X	hom	1	4	mouse
Mup18	2l9c	A	X	mon	1	1	mouse
Tnfsf4	2hey	F	X	het	2	6	mouse
Atg12	4naw	A	X	het	4	4	mouse
Vamp3	1kil	A	X	het	5	5	mouse
Acr	1fiw	L	X	het	2	2	mouse
Kcnab3	1qrq	A	X	hom	1	4	mouse
Fmr1	4ova	A	E	hom	1	4	mouse
Hsf1	5d5u	B	X	hom	1	2	mouse
Skap2	1u5e	A	X	hom	1	2	mouse
Hdac6	3gv4	A	X	het	2	2	mouse
Uty	3avr	A	X	het	2	2	mouse
Prex1	3qik	A	X	hom	1	2	mouse
Snx2	4fzs	A	U	hom	1	2	mouse
Ring1	2h0d	B	X	het	2	2	mouse
Cryga	1a45	A	X	hom	1	2	mouse
Ubl5	4pyu	A	X	het	2	2	mouse
Oat	1gbn	A	U	hom	1	3	mouse
Kars	4ycu	A	E	het	2	6	mouse
Hdac8	1vkg	A	X	hom	1	2	mouse
Foxd2	2hfh	A	X	mon	1	1	mouse
Rab35	3tw8	B	X	het	2	2	mouse
Pex1	1wlf	A	X	mon	1	1	mouse
Adcy6	1cjk	A	X	het	3	3	mouse
Lyplal1	3u0v	A	X	mon	1	1	mouse
Rfx2	1dp7	P	X	hom	1	2	mouse
Anapc11	4ui9	B	X	het	18	23	mouse
Herc2	2keo	A	U	mon	1	1	mouse
Nup54	3t98	A	E	het	2	96	mouse
Gdap2	4uml	A	X	mon	1	1	mouse
Pygm	4ej2	A	X	hom	1	2	mouse
Tst	1rhd	A	X	mon	1	1	mouse
Dnpep	4dyo	A	E	hom	1	12	mouse
Vamp2	2n1t	A	X	het	5	5	mouse
Clps	1pco	A	X	mon	1	1	mouse
Pgk1-rs7	2p9q	A	X	mon	1	1	mouse
Prps1l3	2h06	A	X	hom	1	6	mouse
Kif3c	3b6u	A	X	hom	1	2	mouse
Ank1	3ud2	A	X	hom	1	3	mouse
Gabpb2	1awc	B	X	het	2	2	mouse
Adarb1	1zy7	A	E	mon	1	1	mouse
Npc1	5f1b	C	U	het	3	3	mouse
Hnf4a	3cbb	A	X	hom	1	2	mouse
Hmbox1	4j19	A	X	hom	1	2	mouse
Ywhaq	2btp	A	E	het	2	4	mouse
Cubn	3kq4	B	X	het	2	2	mouse
Slc8a3	2lt9	A	X	mon	1	1	mouse
Acox1	1is2	A	U	hom	1	2	mouse
Glod4	3zi1	A	X	mon	1	1	mouse
Pax7	3cmy	A	X	hom	1	2	mouse
Hoxb8	2lp0	A	X	het	2	2	mouse
Hint2	4ini	A	U	hom	1	2	mouse
Lcmt1	3p71	T	X	het	2	2	mouse
Gm10697	4eoz	A	X	het	2	4	mouse
Hoxb1	1b72	A	X	het	2	2	mouse
Zfyve21	2rrf	A	X	mon	1	1	mouse
Gm4907	2xqn	T	X	het	3	3	mouse
Rap1b	4hdq	B	E	het	3	3	mouse
Ciapin1	2yui	A	X	mon	1	1	mouse
Meox1	1omq	A	X	mon	1	1	mouse
Ctss	2c0y	A	X	mon	1	1	mouse
Lin52	4yos	E	X	het	2	2	mouse
Rps27l	5a2q	b	X	het	36	36	mouse
Nlrp12	2l6a	A	X	mon	1	1	mouse
Mrps18a	3j9m	r	X	het	81	81	mouse
Mrps34	3j9m	A0	X	het	81	81	mouse
Atp6v0a2	2rpw	X	X	mon	1	1	mouse
Rpl4	3jai	C	X	het	80	80	mouse
Cdc25a	1c25	A	X	mon	1	1	mouse
Mapk8ip1	2fpf	A	X	hom	1	4	mouse
Tmpo	2v0x	A	E	hom	1	2	mouse
Crkl	2bzy	A	E	hom	1	2	mouse
Supv3l1	3rc3	A	U	mon	1	1	mouse
Vtcn1	4gos	A	X	mon	1	1	mouse
Cebpe	1h89	A	X	het	2	3	mouse
Upf3b	1uw4	A	E	het	2	2	mouse
Notch1	3v79	R	X	het	4	4	mouse
Msrb1	3mao	A	X	mon	1	1	mouse
Nrxn3	3vkf	C	X	het	2	4	mouse
Ccnt1	3tni	B	U	het	2	2	mouse
Gm10020	3jaj	N	X	het	83	83	mouse
Sh2d1b2	1i3z	A	X	het	2	2	mouse
Epb4.1	3bin	A	X	mon	1	1	mouse
Rbpms2	2m9k	A	E	hom	1	2	mouse
Pten	1d5r	A	X	mon	1	1	mouse
Cnr1	2b0y	A	X	mon	1	1	mouse
Ang4	3zbw	A	X	hom	1	2	mouse
Mad2l2	4ext	C	X	het	3	3	mouse
Prkca	1tbo	A	E	mon	1	1	mouse
Melk	4d2w	A	E	hom	1	2	mouse
Whrn	1ufx	A	X	mon	1	1	mouse
Mup20	2nnd	A	X	mon	1	1	mouse
Cacnb2	1t0j	B	X	het	3	3	mouse
Anp32e	2je1	A	U	mon	1	1	mouse
Dnmt3a	4u7p	A	X	het	2	2	mouse
Anapc15-ps	4ui9	D	X	het	18	23	mouse
Ckmt1	1qk1	A	X	hom	1	8	mouse
Gins2	2e9x	B	X	het	4	4	mouse
Cetn4	2a4j	A	X	het	2	2	mouse
Des	1gk4	A	X	hom	1	2	mouse
Myo1e	2xmf	A	U	mon	1	1	mouse
U2af2	1o0p	A	E	het	2	2	mouse
Kcnd2	1s6c	B	X	het	2	4	mouse
Rnf24	2ep4	A	X	mon	1	1	mouse
Rpl9-ps1	4v6x	CH	X	het	82	84	mouse
Thap2	2d8r	A	X	mon	1	1	mouse
Ighv1-55	1jv5	B	X	het	2	2	mouse
Bag1	2m8s	A	X	het	2	2	mouse
Psmd14	4ocl	B	N	het	3	3	mouse
Ubqlnl	2dna	A	X	mon	1	1	mouse
Rnd1	2rex	B	X	het	2	2	mouse
Gm9755	1xb2	A	X	het	2	2	mouse
Gm16372	4jd2	G	X	het	8	8	mouse
Fah	1qqj	A	X	hom	1	2	mouse
Phactr2	4b1x	M	X	het	2	2	mouse
Rgs6	2es0	A	X	hom	1	2	mouse
Dok5	1j0w	A	X	mon	1	1	mouse
Rbbp5	5f6k	D	X	het	4	7	mouse
Akr1a1	1hqt	A	E	mon	1	1	mouse
Grm5	3lmk	A	X	hom	1	2	mouse
Actr3b	4jd2	A	X	het	8	8	mouse
Sh2b2	1rqq	C	X	het	3	6	mouse
Acap1	4ckg	A	X	hom	1	4	mouse
Strbp	2dmy	A	X	mon	1	1	mouse
Lrrc4c	3zyj	A	X	het	2	2	mouse
Sco1	2hrn	A	X	mon	1	1	mouse
Trav4-4-dv10	1h5b	B	X	hom	1	2	mouse
Them5	4ae7	A	X	hom	1	2	mouse
Aimp1	4r3z	A	E	het	3	3	mouse
Mrpl46	5aj4	Bj	X	het	83	83	mouse
Epb4.1l3	3qij	A	E	mon	1	1	mouse
Ifnb1	3wcy	I	X	het	2	2	mouse
Folr2	4lrh	A	X	mon	1	1	mouse
Cnga3	3swy	A	X	hom	1	3	mouse
Tbcb	1v6e	A	E	mon	1	1	mouse
Gba	3gxd	A	X	hom	1	4	mouse
Gorasp1	4rey	A	X	het	2	2	mouse
Cnot4	1ur6	B	X	het	2	2	mouse
Strn3	4n6j	A	E	hom	1	2	mouse
Dnajb9	2ctr	A	X	mon	1	1	mouse
Tpm3	4a7f	B	X	het	3	10	mouse
Hnrnpdl	1x0f	A	E	mon	1	1	mouse
Vamp8	4wy4	A	X	het	4	4	mouse
Trim45	2ds4	A	X	mon	1	1	mouse
Pabpc6	2rqg	B	X	het	2	2	mouse
Rgs8	2ode	B	X	het	2	2	mouse
Fgf9	1g82	A	X	hom	1	2	mouse
Edil3	4d90	A	X	mon	1	1	mouse
Apc	3qhe	A	E	het	2	2	mouse
Senp1	2xre	A	X	hom	1	2	mouse
Ube2d2b	4a4b	C	X	het	3	3	mouse
Mtpap	3pq1	A	X	hom	1	2	mouse
Pou3f3	1pou	A	X	mon	1	1	mouse
Eif4ebp2	3am7	B	X	het	2	2	mouse
Rbm4	2dnq	A	U	mon	1	1	mouse
Nf2	4zrj	A	X	het	2	2	mouse
Dlx1	4xrs	G	X	het	2	2	mouse
Uimc1	3a1q	C	X	het	2	3	mouse
Nudt15	5bon	A	X	hom	1	2	mouse
Pparg	1nyx	A	X	hom	1	2	mouse
Cd44	2zpy	B	N	het	2	2	mouse
Trim9	2db8	A	X	mon	1	1	mouse
Usp19	1wh0	A	U	mon	1	1	mouse
Tnfrsf21	4yn0	A	X	het	2	2	mouse
Ighv9-2	3iy4	B	X	het	2	2	mouse
Cyld	1ixd	A	X	mon	1	1	mouse
Ralgds	1lfd	A	X	het	2	2	mouse
Serpina3f	1yxa	A	X	mon	1	1	mouse
Ccl3	4zlt	F	X	het	2	2	mouse
Csf3r	1pgr	B	X	het	2	4	mouse
Ptpn3	4rhg	A	X	het	2	2	mouse
Exoc7	2pft	A	N	mon	1	1	mouse
Gnpnat1	2huz	A	E	hom	1	2	mouse
Hoxd9	2lp0	A	X	het	2	2	mouse
Lrp1b	1j8e	A	X	mon	1	1	mouse
Cby1	4wrq	C	X	het	2	4	mouse
Snrpe	4pjo	E	E	het	9	9	mouse
Adh1	1ht0	A	X	hom	1	2	mouse
Klk1b16	1ao5	A	X	hom	1	4	mouse
Srp9	3jaj	S1	E	het	83	83	mouse
Syne2	4fi9	B	E	het	2	6	mouse
Gem	2cjw	A	X	hom	1	2	mouse
Ebf2	3n50	A	X	hom	1	2	mouse
Siah2	5h9m	A	X	hom	1	2	mouse
Pdha1	1ni4	A	X	het	2	4	mouse
Tspo	2n02	A	X	mon	1	1	mouse
Uba3	3gzn	B	N	het	3	3	mouse
Ehmt1	3fpd	A	E	hom	1	2	mouse
Sav1	2dwv	A	X	hom	1	2	mouse
Terf2	3bua	A	X	het	2	8	mouse
Kcnt1	5a6e	B	X	het	4	4	mouse
Aldoart2	3bv4	A	X	hom	1	2	mouse
Ehbp1	2d89	A	X	mon	1	1	mouse
C1ql2	4qpy	A	X	hom	1	3	mouse
Ebf3	3muj	A	X	hom	1	2	mouse
Usp12	5cvn	B	X	het	3	3	mouse
Ap1s1	4p6z	S	U	het	6	6	mouse
Pcdhac2	4zpm	A	X	mon	1	1	mouse
Suds3	4zqa	A	X	hom	1	2	mouse
Acot7	2q2b	A	E	hom	1	6	mouse
Camk1	1mxe	E	X	het	2	2	mouse
Mbd2	2l2l	B	X	het	2	2	mouse
Rbfa	2e7g	A	X	mon	1	1	mouse
Gm12184	2kw6	A	X	hom	1	2	mouse
Nme1	2hvd	A	E	hom	1	6	mouse
Ppp2r3a	4i5k	A	X	mon	1	1	mouse
Nmnat1	1kqo	A	X	hom	1	6	mouse
Omp	1zri	A	X	mon	1	1	mouse
Stk39	5dbx	A	X	hom	1	2	mouse
Rbm15b	1why	A	E	mon	1	1	mouse
Dsg2	2yqg	A	X	mon	1	1	mouse
Pth1r	1bl1	A	X	mon	1	1	mouse
Ell	2doa	A	X	mon	1	1	mouse
Ptprc	1ygr	A	X	het	2	2	mouse
Vpreb1	2h3n	A	X	het	2	4	mouse
Cmas	1qwj	A	X	hom	1	2	mouse
Mrps7	5aj4	AG	N	het	83	83	mouse
Mecr	2vcy	A	E	hom	1	2	mouse
Banf1	2odg	A	E	het	2	3	mouse
Chmp4b	3c3q	B	E	het	2	2	mouse
Gdf5	2bhk	A	X	hom	1	2	mouse
Herpud2	2kdb	A	X	mon	1	1	mouse
Kdm8	3uyj	A	X	hom	1	2	mouse
Gm7075	2ecl	A	X	mon	1	1	mouse
E2f5	1cf7	A	X	het	2	2	mouse
Dvl3	3fy5	A	X	hom	1	2	mouse
Zmynd8	4cos	A	U	mon	1	1	mouse
Igkv8-19	1ap2	A	X	het	2	2	mouse
Bcap31	4jzl	A	U	hom	1	2	mouse
Igkv8-34	1ap2	A	X	het	2	2	mouse
Gip	2qkh	B	X	het	2	2	mouse
Spdef	2dkx	A	X	mon	1	1	mouse
Aga	1apy	A	X	het	2	4	mouse
Tead4	3jua	A	X	het	2	2	mouse
Lman1	3lcp	A	U	het	2	2	mouse
Dupd1	2y96	A	X	hom	1	4	mouse
Meis1	4xrs	A	E	het	2	2	mouse
Mut	2xij	A	X	hom	1	2	mouse
Il20	4doh	A	X	het	3	3	mouse
Blvra	2h63	A	U	hom	1	2	mouse
Dnajb3	2ej7	A	X	mon	1	1	mouse
Rpl39l	4v6x	Cl	X	het	82	84	mouse
Tuba1a	4x1i	A	U	het	3	5	mouse
Btbd3	2vkp	A	X	hom	1	4	mouse
Cxcl12	3gv3	A	X	hom	1	2	mouse
Ngly1	2hpl	A	X	het	2	2	mouse
Alk	2kup	B	X	het	2	2	mouse
Coch	1jbi	A	X	mon	1	1	mouse
Ighv7-3	3dus	B	X	het	2	2	mouse
Ptges	4yl1	A	X	hom	1	3	mouse
Smarca2	2h60	A	X	mon	1	1	mouse
Ddx10	2pl3	A	E	mon	1	1	mouse
Mtmr2	1m7r	A	E	hom	1	2	mouse
Sec61g	3j7r	2	X	het	79	79	mouse
Akr1c19	4xo7	A	X	hom	1	2	mouse
Ephx2	1ek1	A	X	hom	1	2	mouse
Scrib	4wyu	A	E	het	2	2	mouse
Ttpa	3w67	A	X	hom	1	4	mouse
Speg	1u2h	A	X	hom	1	2	mouse
Nxt1	1jn5	A	X	het	3	3	mouse
Msrb2	2l1u	A	X	mon	1	1	mouse
Pld6	4ggj	A	X	hom	1	2	mouse
Asgr1	1dv8	A	X	mon	1	1	mouse
Vcam1	1vsc	A	U	hom	1	2	mouse
Fnbp1	2efl	A	X	hom	1	2	mouse
Ppig	2wfj	A	E	het	2	2	mouse
Shc4	4xwx	A	X	mon	1	1	mouse
Esrrb	2gpv	A	X	het	2	9	mouse
Radil	1um1	A	X	mon	1	1	mouse
Col4a3bp	4hhv	A	E	hom	1	2	mouse
Nudt5	3aca	A	U	hom	1	2	mouse
Wdr92	3i2n	A	X	mon	1	1	mouse
Rbm5	2lkz	A	U	mon	1	1	mouse
Dvl1	2mx6	A	X	het	2	2	mouse
Ptprk	2ooq	A	E	mon	1	1	mouse
Tbc1d22a	3dzx	A	X	mon	1	1	mouse
Gmnc	5c9n	A	X	hom	1	2	mouse
Mcat	2c2n	A	N	mon	1	1	mouse
Ppara	3g8i	A	X	het	2	2	mouse
Bst1	1isf	A	X	hom	1	2	mouse
Mgat1	1fo9	A	X	mon	1	1	mouse
Smc2	3l51	A	U	het	2	2	mouse
Ifna1	3oq3	A	X	het	2	2	mouse
Osbpl8	1v88	A	U	mon	1	1	mouse
ENSMUSP00000072517	3oq3	A	X	het	2	2	mouse
Fahd1	1saw	A	X	hom	1	2	mouse
Zg16	3vzg	A	X	mon	1	1	mouse
Cbx8	5eq0	A	X	het	2	2	mouse
Farsb	3l4g	B	E	het	2	4	mouse
Msl1	4dnc	D	X	het	2	2	mouse
Hydin	2ys4	A	X	mon	1	1	mouse
Klf10	2epa	A	X	mon	1	1	mouse
Huwe1	2ekk	A	N	mon	1	1	mouse
Fus	4fdd	B	E	het	2	2	mouse
Isl2	1bw5	A	X	mon	1	1	mouse
Cntn1	3s97	C	X	het	2	2	mouse
Rad54l	1z3i	X	E	mon	1	1	mouse
Rbms2	1x5o	A	U	mon	1	1	mouse
Pdcd6ip	2r02	A	E	het	2	2	mouse
Ttbk2	4btk	A	X	mon	1	1	mouse
Pex13	1wxu	A	X	mon	1	1	mouse
Fzd4	5cl1	C	X	het	2	4	mouse
Araf	2mse	D	E	het	3	4	mouse
Tnnt3	2z5h	T	X	het	3	4	mouse
Flt3l	1ete	A	X	hom	1	2	mouse
Ghrl	2jsj	A	X	mon	1	1	mouse
Il6	2l3y	A	X	mon	1	1	mouse
Itgam	1bhq	1	X	hom	1	2	mouse
Arntl2	2kdk	A	X	mon	1	1	mouse
Gopc	4k75	A	X	het	2	2	mouse
Scd3	4zyo	A	X	mon	1	1	mouse
Ppfibp1	3tad	C	E	het	2	2	mouse
Rhou	2q3h	A	X	mon	1	1	mouse
Atp6v1b1	3j9t	B	X	het	11	28	mouse
Cdh23	4apx	A	X	het	2	2	mouse
Sf3b6	2f9d	A	X	het	2	2	mouse
Alyref2	3ulh	A	X	hom	1	2	mouse
Ada	1w1i	E	X	het	2	4	mouse
Cryz	1yb5	A	U	hom	1	2	mouse
Hist1h2ap	2cv5	C	X	het	4	8	mouse
Bak1	2voh	B	U	het	2	2	mouse
Dixdc1	3pz7	A	X	mon	1	1	mouse
Nup85	5a9q	8	U	het	10	304	mouse
H2-M10.2	1zs8	A	X	het	2	2	mouse
Snx21	4ymr	A	X	hom	1	2	mouse
Ezh2	2qxv	B	E	het	2	2	mouse
Pabpc2	2rqg	B	X	het	2	2	mouse
Cuedc1	2dhy	A	X	mon	1	1	mouse
Cfi	2xrc	A	X	mon	1	1	mouse
H2-Eb2	1fyt	B	X	het	5	5	mouse
Tnk2	4ewh	A	U	hom	1	2	mouse
Frs3	2kup	A	X	het	2	2	mouse
Gfer	1oqc	A	U	hom	1	2	mouse
Pdhb	3exe	B	X	het	2	4	mouse
Erap1	3qnf	A	U	mon	1	1	mouse
Adssl1	1j4b	A	X	hom	1	2	mouse
Rab33b	2g77	B	X	het	2	2	mouse
Tmsb10	1hj0	A	X	mon	1	1	mouse
Tgfbr3	3qw9	A	X	hom	1	2	mouse
Rps27	3jaj	Sb	X	het	83	83	mouse
Cacna1a	3bxk	B	X	het	2	2	mouse
Nudt9	1qvj	A	E	mon	1	1	mouse
Naa50	3tfy	A	E	het	2	2	mouse
Timeless	4xht	A	E	hom	1	2	mouse
Aplnr	2low	A	X	mon	1	1	mouse
Kcnk2	4twk	A	X	hom	1	2	mouse
Vegfc	2x1x	E	X	het	2	4	mouse
Setd1a	3s8s	A	X	mon	1	1	mouse
Caskin1	3sei	A	X	mon	1	1	mouse
Cyp24a1	3k9y	A	X	mon	1	1	mouse
Sec24d	3efo	B	N	het	3	3	mouse
Arc	4x3h	A	X	het	2	2	mouse
Sdhc	4ytp	C	X	het	4	4	mouse
Serpina10	4aju	B	X	het	2	2	mouse
Arl5a	2h16	A	X	hom	1	4	mouse
Ppp1r2	2o8a	I	E	het	2	2	mouse
Tnks2	4z68	A	X	het	2	2	mouse
Smarcc1	2yus	A	U	mon	1	1	mouse
Ptprt	2c7s	A	X	mon	1	1	mouse
Acbd6	2cop	A	X	mon	1	1	mouse
Nr3c2	2a3i	A	X	het	2	2	mouse
Gstm7	2dc5	A	X	hom	1	2	mouse
Sh2b1	2hdx	A	X	het	2	2	mouse
Tcea1	3ndq	A	E	mon	1	1	mouse
S100b	1dt7	A	X	het	2	4	mouse
Bbox1	4bhg	A	X	hom	1	2	mouse
Rpl18a	4v6x	CS	N	het	82	84	mouse
ENSMUSP00000100589	3jag	G	X	het	80	80	mouse
Car7	3mdz	A	X	mon	1	1	mouse
Vsx2	3lnq	A	X	mon	1	1	mouse
Tarbp2	4wyq	B	X	het	3	3	mouse
Cyp3a11	4d6z	A	X	mon	1	1	mouse
Kpna3	4uae	A	E	het	2	2	mouse
Arhgap1	1ow3	A	E	het	2	2	mouse
Tacr1	2ks9	A	X	het	2	2	mouse
Exosc3	2nn6	G	U	het	9	9	mouse
Fabp4	5c0n	A	X	het	3	3	mouse
Gucy1b3	4ni2	B	X	het	2	2	mouse
Hoxc10	2lp0	A	X	het	2	2	mouse
Retn	1rfx	A	X	hom	1	3	mouse
Sgk3	1xtn	A	X	mon	1	1	mouse
Brd3	3s91	A	X	hom	1	2	mouse
Hist1h2ab	2cv5	C	X	het	4	8	mouse
Cfh	1hfi	A	X	mon	1	1	mouse
Sfn	1ywt	A	X	het	2	4	mouse
Arf3	1re0	A	X	het	2	2	mouse
Rac1	1foe	B	E	het	2	2	mouse
Eif2b5	3jui	A	U	mon	1	1	mouse
Ptk6	1rja	A	X	mon	1	1	mouse
Gdi2	1lv0	A	E	mon	1	1	mouse
Adar	2mdr	A	U	mon	1	1	mouse
Ang	4qfj	A	X	hom	1	2	mouse
Faf2	2dam	A	U	mon	1	1	mouse
Nrbf2	2crb	A	X	mon	1	1	mouse
Gm8394	3unb	D	X	het	14	28	mouse
Rock2	2f2u	A	X	hom	1	2	mouse
Kirrel	4ofd	A	E	hom	1	2	mouse
Cib1	2l4i	A	X	mon	1	1	mouse
Slc4a1	4yzf	A	X	het	3	6	mouse
Kif5b	4atx	C	E	het	3	3	mouse
G6pd2	2bh9	A	X	hom	1	2	mouse
Nbea	1mi1	A	E	hom	1	2	mouse
F2	2pux	A	X	het	3	3	mouse
Sez6l	2yra	A	X	mon	1	1	mouse
Mbl1	1kwt	A	X	hom	1	3	mouse
Trf	1suv	C	X	het	3	6	mouse
Tbc1d12	2qq8	A	X	mon	1	1	mouse
Atp5b	1mab	B	N	het	3	7	mouse
Ube2m	1tt5	E	U	het	3	3	mouse
Anxa4	2zhj	A	U	hom	1	2	mouse
Cdc27	5a31	F	U	het	18	23	mouse
Capn9	2p0r	A	X	het	2	4	mouse
